playerId,name,position,gp,goals,assists,points
8477358,Brent Pedersen,L,0,0,0,0
8477359,Tucker Poolman,D,163,6,17,23
8477360,Evan Campbell,L,0,0,0,0
8477361,Cal Petersen,G,106,0,1,0
8477362,Gustav Possler,R,0,0,0,0
8477363,Cole Ully,L,0,0,0,0
8477364,Terrance Amorosa,D,0,0,0,0
8477365,Connor Clifton,D,434,17,66,83
8477366,Luke Johnson,C,32,1,1,2
8477367,Eric Roy,D,0,0,0,0
8477368,Viktor Crus Rydberg,C,0,0,0,0
8477369,Carson Soucy,D,441,32,67,99
8477370,Vincent Dunn,C,0,0,0,0
8477371,Mitch Wheaton,D,0,0,0,0
8477372,Teemu Kivihalme,D,0,0,0,0
8477373,Michael Brodzinski,D,0,0,0,0
8477374,Fabrice Herzog,R,0,0,0,0
8477375,Anthony Florentino,D,0,0,0,0
8477376,Blake Heinrich,D,0,0,0,0
8477377,Anton Cederholm,D,0,0,0,0
8477378,Patrik Bartosak,G,0,0,0,0
8477379,Grant Besse,L,0,0,0,0
8477380,Jonny Brodzinski,C,264,33,38,71
8477381,Matej Paulovic,L,0,0,0,0
8477382,Wiley Sherman,D,0,0,0,0
8477383,Gage Ausmus,D,0,0,0,0
8477384,Joshua Brown,D,300,11,24,35
8477385,Ben Storm,L,0,0,0,0
8477386,Henri Ikonen,L,0,0,0,0
8477387,Emil Pettersson,C,0,0,0,0
8477388,Tyler Ganly,D,0,0,0,0
8477389,Tim Harrison,R,0,0,0,0
8477390,Ben Betker,D,0,0,0,0
8477391,Sean Malone,C,2,0,1,1
8477393,Myles Bell,L,0,0,0,0
8477394,Chris Leblanc,R,0,0,0,0
8477395,Merrick Madsen,G,0,0,0,0
8477396,Brendan Burke,G,0,0,0,0
8477397,Dane Birks,D,0,0,0,0
8477345,Markus Soberg,R,0,0,0,0
8477308,Avery Peterson,C,0,0,0,0
8477309,Quentin Shore,C,0,0,0,0
8477310,Marc McNulty,D,0,0,0,0
8477084,Mackenzie Skapski,G,2,0,0,0
8477311,Tommy Veilleux,L,0,0,0,0
8477312,Antoine Bibeau,G,4,0,0,0
8477313,Santeri Saari,D,0,0,0,0
8477314,Brian Pinho,C,2,0,0,0
8477315,Mike Williamson,D,0,0,0,0
8477316,Jeremy Grégoire,C,0,0,0,0
8477317,Miro Aaltonen,C,0,0,0,0
8477318,Zachary Leslie,D,0,0,0,0
8477319,Blaine Byron,C,0,0,0,0
8477320,Anton Blidh,L,89,4,9,13
8477321,Anthony Louis,C,0,0,0,0
8477322,Aleksi Makela,D,0,0,0,0
8477323,Wilhelm Westlund,D,0,0,0,0
8477324,Saku Salminen,C,0,0,0,0
8477325,Wade Murphy,R,0,0,0,0
8477326,Joel Vermin,R,24,0,4,4
8477327,Rushan Rafikov,D,0,0,0,0
8477328,Gregory Chase,C,0,0,0,0
8477329,Eric Locke,C,0,0,0,0
8477330,Dominik Kubalik,L,357,93,83,176
8477331,David Drake,D,0,0,0,0
8477332,Jedd Soleway,C,0,0,0,0
8477333,Marcus Karlstrom,D,0,0,0,0
8477334,Peter Quenneville,C,0,0,0,0
8477335,Kyle Burroughs,D,201,5,17,22
8477336,Nolan De Jong,D,0,0,0,0
8477337,John Gilmour,D,37,2,3,5
8477338,Hampus Melen,R,0,0,0,0
8477339,Alexandre Belanger,G,0,0,0,0
8477340,Jacob Jackson,L,0,0,0,0
8477341,Andreas Johnsson,L,259,48,68,116
8477342,Janne Juvonen,G,0,0,0,0
8477343,Tyler Lewington,D,12,1,2,3
8477344,Miles Liberati,D,0,0,0,0
8477346,MacKenzie Weegar,D,629,63,216,279
8477347,Emil Galimov,L,0,0,0,0
8477348,Anthony Brodeur,G,0,0,0,0
8477349,Troy Josephs,C,0,0,0,0
8477350,Mitchell Dempsey,L,0,0,0,0
8477307,Robin Press,D,0,0,0,0
8477932,Aaron Ekblad,D,804,122,284,406
8477933,Sam Reinhart,C,839,323,357,680
8477934,Leon Draisaitl,C,855,434,619,1053
8477935,Sam Bennett,C,767,188,206,394
8477936,Michael Dal Colle,L,112,8,13,21
8477937,Jake Virtanen,R,317,55,45,100
8477938,Haydn Fleury,D,345,12,36,48
8477939,William Nylander,R,750,292,399,691
8477940,Nikolaj Ehlers,L,756,251,340,591
8477941,Nick Ritchie,L,481,84,102,186
8477942,Kevin Fiala,L,707,229,299,528
8477943,Brendan Perlini,L,262,50,31,81
8477944,Jakub Vrana,L,406,119,104,223
8477945,Julius Honka,D,87,2,11,13
8477946,Dylan Larkin,C,808,276,367,643
8477947,Sonny Milano,L,344,66,79,145
8477948,Travis Sanheim,D,660,65,185,250
8477949,Alex Tuch,R,615,200,248,448
8477950,Tony DeAngelo,D,482,57,207,264
8477951,Nick Schmaltz,C,670,175,322,497
8477952,Robby Fabbri,C,463,108,113,221
8477953,Kasperi Kapanen,R,568,98,141,239
8477954,Conner Bleackley,C,0,0,0,0
8477955,Jared McCann,L,720,204,234,438
8477956,David Pastrnak,R,833,420,513,933
8477957,Nikita Scherbak,R,37,6,2,8
8477958,Nikolay Goldobin,R,125,19,27,46
8477959,Joshua Ho-Sang,R,53,7,17,24
8477960,Adrian Kempe,R,711,230,244,474
8477961,John Quenneville,C,42,2,3,5
8477962,Brendan Lemieux,L,307,36,38,74
8477963,Jayce Hawryluk,R,98,12,15,27
8477964,Ivan Barbashev,L,667,149,202,351
8477965,Mason McDonald,G,0,0,0,0
8477966,Dominik Masin,D,0,0,0,0
8477967,Thatcher Demko,G,262,0,6,0
8477968,Alex Nedeljkovic,G,219,1,6,0
8477969,Marcus Pettersson,D,604,21,159,180
8477970,Vitek Vanecek,G,210,0,6,0
8477971,Andreas Englund,D,200,2,18,20
8477972,Josh Jacobs,D,3,0,0,0
8477973,Vladislav Kamenev,C,66,3,10,13
8477974,Ryan MacInnis,C,27,0,1,1
8477975,Eric Cornel,C,0,0,0,0
8477976,Brett Pollock,L,0,0,0,0
8477977,Julius Bergman,D,0,0,0,0
8477978,Ryan Collins,D,0,0,0,0
8477979,Nicolas Aube-Kubel,R,310,32,50,82
8477980,Vaclav Karabacek,R,0,0,0,0
8477981,Roland McKeown,D,16,0,3,3
8477982,Jack Dougherty,D,0,0,0,0
8477983,Maxim Letunov,C,3,1,0,1
8477984,Noah Rod,L,0,0,0,0
8477985,Hunter Smith,R,0,0,0,0
8477986,Brandon Montour,D,665,95,230,325
8477987,Ryan Donato,C,565,123,134,257
8477988,Johnathan MacLeod,D,0,0,0,0
8477989,Christian Dvorak,C,614,123,177,300
8477990,Brandon Halverson,G,4,0,0,0
8477991,Alex Lintuniemi,D,0,0,0,0
8477992,Jonas Johansson,G,105,0,0,0
8477993,Justin Kirkland,C,50,3,7,10
8477994,Dominic Turgeon,C,9,0,0,0
8477995,Brandon Hickey,D,0,0,0,0
8477996,Juho Lammikko,C,183,11,17,28
8477997,Nikita Tryamkin,D,79,3,8,11
8477998,Warren Foegele,L,581,117,109,226
8477642,Rinat Valiev,D,12,0,0,0
8478000,Jack Glover,D,0,0,0,0
8478001,Miles Gendron,D,0,0,0,0
8478002,Connor Chatham,R,0,0,0,0
8478003,Alex Schoenborn,R,0,0,0,0
8478004,Brett Lernout,D,21,0,1,1
8478005,Brycen Martin,D,0,0,0,0
8478006,Alexander Peters,D,0,0,0,0
8478007,Elvis Merzlikins,G,274,0,7,0
8478008,Blake Siebenaler,D,0,0,0,0
8478009,Ilya Sorokin,G,308,1,6,0
8478010,Brayden Point,C,720,324,361,685
8478011,Louie Belpedio,D,16,2,4,6
8478012,Dylan Sadowy,L,0,0,0,0
8478013,Jake Walman,D,320,40,71,111
8478014,Matheson Iacopelli,R,0,0,0,0
8478015,Kyle Wood,D,0,0,0,0
8478016,Keegan Iverson,R,0,0,0,0
8478017,Mark Friedman,D,93,4,9,13
8478018,Anton Karlsson,R,0,0,0,0
8478019,Beau Starrett,C,0,0,0,0
8477573,Nathan Walker,L,275,32,35,67
8478020,Michael Amadio,R,522,83,91,174
8478021,William Lagesson,D,107,0,12,12
8478022,Joe Wegwerth,R,0,0,0,0
8478023,Nick Magyar,R,0,0,0,0
8478024,Ville Husso,G,165,0,1,0
8478025,Linus Soderstrom,G,0,0,0,0
8478026,Josh Wesley,D,0,0,0,0
8478027,Lucas Wallmark,C,187,23,36,59
8478028,Fredrik Olofsson,L,85,4,9,13
8478029,Chase De Leo,L,7,0,0,0
8478030,Shane Eiserman,C,0,0,0,0
8478031,Nelson Nogier,D,11,0,0,0
8478032,Alexis Vanier,D,0,0,0,0
8478033,John Piccinich,R,0,0,0,0
8478034,Ryan Mantha,D,0,0,0,0
8478035,Michael Prapavessis,D,0,0,0,0
8478036,Christoffer Ehn,C,114,5,8,13
8478037,Julien Pelletier,L,0,0,0,0
8478038,Devon Toews,D,541,65,237,302
8478039,Kaapo Kahkonen,G,140,0,2,0
8478040,Austin Poganski,R,22,0,0,0
8478041,Zachary Nagelvoort,G,0,0,0,0
8478042,Viktor Arvidsson,L,682,219,224,443
8478043,Sam Lafferty,C,378,41,51,92
8478044,Alexis Pepin,L,0,0,0,0
8478045,Brent Moran,G,0,0,0,0
8478046,Danton Heinen,L,612,102,151,253
8478047,Michael Bunting,L,418,109,143,252
8478048,Igor Shesterkin,G,325,0,3,0
8478049,Ben Thomas,D,5,0,0,0
8478050,Steven Johnson,D,0,0,0,0
8478051,Max Willman,C,68,7,3,10
8477561,Richard Nejezchleb,L,0,0,0,0
8478052,Matthew Berkovitz,D,0,0,0,0
8478053,Jaedon Descheneau,R,0,0,0,0
8478054,Nikolas Koberstein,D,0,0,0,0
8478055,Gustav Forsling,D,557,59,161,220
8478056,Clark Bishop,C,53,2,7,9
8478057,Dakota Joshua,C,296,50,46,96
8478058,CJ Suess,L,5,0,0,0
8478059,Liam Coughlin,C,0,0,0,0
8478060,Ryan Rehill,D,0,0,0,0
8478061,Joonas Lyytinen,D,0,0,0,0
8478062,Dysin Mayo,D,85,4,9,13
8478063,Shane Gersich,L,3,0,1,1
8478064,Miro Karjalainen,D,0,0,0,0
8478065,Chase Perry,G,0,0,0,0
8478066,Tyler Bird,R,0,0,0,0
8478067,Oskar Lindblom,L,337,56,56,112
8478068,Tanner Faith,D,0,0,0,0
8478069,Daniel Walcott,L,1,0,0,0
8478070,Luc Snuggerud,D,0,0,0,0
8478071,Tyler Nanne,D,0,0,0,0
8478072,Miguel Fidler,L,0,0,0,0
8478073,Anton Lindholm,D,66,0,5,5
8478074,Anthony Angello,C,31,3,2,5
8478075,Anders Bjork,L,225,26,35,61
8478076,Daniel Audette,C,0,0,0,0
8478077,Andreas Soderberg,D,0,0,0,0
8478078,Rourke Chartier,C,56,3,1,4
8478079,Alec Dillon,G,0,0,0,0
8478080,Christopher Brown,C,0,0,0,0
8478081,Joey Dudek,C,0,0,0,0
8478082,Tyler Vesel,C,0,0,0,0
8478083,Aaron Haydon,D,0,0,0,0
8478084,Kyle Schempp,C,0,0,0,0
8478085,Kyle Pettit,C,0,0,0,0
8478086,Jake Marchment,C,0,0,0,0
8478087,Nolan Vesey,L,0,0,0,0
8478088,Steven Spinner,R,0,0,0,0
8478089,Pontus Sjalin,D,0,0,0,0
8477631,Brandon Baddock,L,1,0,0,0
8478090,Aaron Irving,D,0,0,0,0
8478091,David Westlund,D,0,0,0,0
8478092,Pavel Kraskovsky,C,0,0,0,0
8478093,John Nyberg,D,0,0,0,0
8478094,Julius Vahatalo,L,0,0,0,0
8478095,Chase Lang,C,0,0,0,0
8478096,Radel Fazleev,C,0,0,0,0
8478097,Reid Duke,C,0,0,0,0
8478098,Cristiano Digiacinto,L,0,0,0,0
8478099,Kevin Labanc,R,512,84,153,237
8478100,C.J. Yakimowicz,R,0,0,0,0
8478101,Jaden Lindo,R,0,0,0,0
8478102,Maximilian Pajpach,G,0,0,0,0
8478103,Adam Ollas Mattsson,D,0,0,0,0
8478104,Sammy Blais,L,278,30,49,79
8478105,Hayden Hawkey,G,0,0,0,0
8478106,Dylan Sikura,R,58,3,14,17
8478107,Ivan Nalimov,G,0,0,0,0
8478108,Matthew Mistele,L,0,0,0,0
8478109,Victor Olofsson,R,448,118,124,242
8478110,Hugo Fagerblom,G,0,0,0,0
8478111,Keven Bouchard,G,0,0,0,0
8477610,Austin Carroll,R,0,0,0,0
8478112,Cameron Darcy,C,0,0,0,0
8478113,MacKenze Stewart,D,0,0,0,0
8478114,Kyle Jenkins,D,0,0,0,0
8478115,Pierre Engvall,L,380,65,70,135
8478116,Kelly Summers,D,0,0,0,0
8478117,Francis Perron,L,0,0,0,0
8478118,Jared Fiegl,L,0,0,0,0
8478119,Matt Ustaski,C,0,0,0,0
8478120,Edgars Kulda,L,0,0,0,0
8478121,Kevin Elgestal,R,0,0,0,0
8478122,Patrick Sanvido,D,0,0,0,0
8478123,Axel Holmstrom,C,0,0,0,0
8478124,Olivier Leblanc,D,0,0,0,0
8478125,Jesper Pettersson,D,0,0,0,0
8478126,Pavel Jenys,C,0,0,0,0
8478127,Alexander Kadeykin,C,0,0,0,0
8478128,Dwyer Tschantz,R,0,0,0,0
8478129,Jeff Taylor,D,0,0,0,0
8478130,Julien Nantel,C,0,0,0,0
8478131,Ondrej Kase,R,258,57,67,124
8478132,Emil Johansson,D,0,0,0,0
8478133,Jake Evans,C,418,52,100,152
8478134,Jack Ramsey,R,0,0,0,0
8478135,Spencer Watson,R,0,0,0,0
8478136,Jake Middleton,D,381,24,70,94
8478402,Connor McDavid,C,794,409,811,1220
8478403,Jack Eichel,C,690,266,432,698
8478440,Dylan Strome,C,598,165,277,442
8478483,Mitch Marner,R,738,245,576,821
8478396,Noah Hanifin,D,829,75,278,353
8478401,Pavel Zacha,C,706,155,252,407
8478500,Ivan Provorov,D,778,86,227,313
8478460,Zach Werenski,D,642,135,330,465
8478414,Timo Meier,R,698,241,238,479
8478420,Mikko Rantanen,R,716,316,466,782
8478474,Lawson Crouse,L,666,139,120,259
8478495,Denis Gurianov,R,298,52,61,113
8478415,Jakub Zboril,D,76,1,15,16
8478498,Jake DeBrusk,L,628,189,167,356
8478485,Zach Senyshyn,R,16,1,2,3
8478445,Mathew Barzal,C,611,153,381,534
8478398,Kyle Connor,L,695,323,351,674
8478469,Thomas Chabot,D,569,78,257,335
8478431,Evgeny Svechnikov,L,172,20,25,45
8478493,Joel Eriksson Ek,C,614,155,195,350
8478400,Colin White,C,323,44,69,113
8478492,Ilya Samsonov,G,200,0,5,0
8478444,Brock Boeser,R,629,226,256,482
8478439,Travis Konecny,R,723,225,319,544
8478458,Jack Roslovic,C,595,123,173,296
8478454,Noah Juulsen,D,209,4,23,27
8478491,Jacob Larsson,D,172,3,21,24
8478463,Anthony Beauvillier,R,713,146,153,299
8478506,Gabriel Carlsson,D,81,3,15,18
8478447,Nick Merkley,R,41,4,11,15
8478464,Jeremy Roy,D,0,0,0,0
8478432,Christian Fischer,R,523,62,75,137
8478477,Mitchell Stephens,C,123,6,13,19
8478408,Travis Dermott,D,348,16,46,62
8478427,Sebastian Aho,C,756,310,401,711
8478410,Gabriel Gagne,R,0,0,0,0
8478443,Brandon Carlo,D,692,29,90,119
8478426,Paul Bittner,L,0,0,0,0
8478421,A.J. Greer,L,326,36,45,81
8478467,Nicolas Meloche,D,57,2,6,8
8478394,Ryan Gropp,L,0,0,0,0
8478406,Mackenzie Blackwood,G,291,0,2,0
8478416,Erik Cernak,D,502,26,94,120
8478441,Matthew Spencer,D,0,0,0,0
8478417,Jakob Forsbacka Karlsson,C,29,3,6,9
8478466,Daniel Sprong,R,374,87,79,166
8478424,Jansen Harkins,C,305,18,27,45
8478488,Filip Chlapik,C,57,5,6,11
8478449,Roope Hintz,C,521,190,231,421
8478413,Jordan Greenway,L,475,56,109,165
8478425,Brendan Guhle,D,65,4,10,14
8478468,Jeremy Lauzon,D,384,15,43,58
8478397,Rasmus Andersson,D,617,64,214,278
8478484,Graham Knott,L,0,0,0,0
8478508,Yakov Trenin,C,457,61,59,120
8478407,Vince Dunn,D,623,86,244,330
8478399,Jonas Siegenthaler,D,449,10,72,82
8478831,Kevin Stenlund,C,368,46,44,90
8478419,Julius Nattinen,C,0,0,0,0
8478430,Oliver Kylington,D,220,18,42,60
8478404,Jeremy Bracco,R,0,0,0,0
8478418,Robin Kovacs,R,0,0,0,0
8478476,Kyle Capobianco,D,107,7,10,17
8478459,Dennis Yan,L,0,0,0,0
8478518,Andrew Nielsen,D,0,0,0,0
8478465,Guillaume Brisebois,D,30,1,2,3
8478480,Blake Speers,C,5,0,0,0
8478832,Martins Dzierkals,L,0,0,0,0
8478434,Keegan Kolesar,R,439,44,76,120
8478433,Felix Sandstrom,G,30,0,0,0
8478833,J.C. Beaudin,C,22,0,1,1
8478519,Anthony Cirelli,C,582,147,197,344
8478834,Vili Saarijarvi,D,0,0,0,0
8478494,Alexander Dergachyov,C,0,0,0,0
8478435,Dan Vladar,G,157,0,2,0
8478499,Adin Hill,G,213,0,5,0
8478470,Samuel Montembeault,G,231,0,4,0
8478497,Erik Foley,L,0,0,0,0
8478835,Sergey Zborovskiy,D,0,0,0,0
8478836,Brent Gates Jr.,C,0,0,0,0
8478429,Brendan Warren,L,0,0,0,0
8478481,Mitchell Vande Sompel,D,0,0,0,0
8478490,Jens Looke,R,0,0,0,0
8478496,Deven Sideroff,R,0,0,0,0
8478438,Tommy Novak,C,285,65,94,159
8478837,Mike Robinson,G,0,0,0,0
8478838,Lukas Vejdemo,C,13,2,0,2
8478405,Thomas Schemitsch,D,0,0,0,0
8478839,Aleksi Saarela,C,9,2,2,4
8478489,Matej Tomek,G,0,0,0,0
8478502,Dennis Gilbert,D,119,3,18,21
8478840,Will Borgen,D,373,18,65,83
8478473,Callum Booth,G,0,0,0,0
8478423,Adam Musil,C,0,0,0,0
8478505,Jesper Lindgren,D,0,0,0,0
8478462,Nicolas Roy,C,443,76,115,191
8478841,Colton White,D,107,0,14,14
8478471,Samuel Dove-McFalls,L,0,0,0,0
8478455,Austin Wagner,L,178,23,19,42
8478409,Anthony Richard,C,40,6,8,14
8478842,Andrei Mironov,D,10,1,2,3
8478843,Denis Malgin,C,257,41,40,81
8478411,Chris Martenet,D,0,0,0,0
8478844,Mikhail Vorobyev,C,35,2,3,5
8478456,Jesse Gabrielle,L,0,0,0,0
8478194,Adam Helewka,L,0,0,0,0
8478846,Christian Wolanin,D,86,6,17,23
8478487,Michael Spacek,R,0,0,0,0
8478437,Filip Ahl,L,0,0,0,0
8478847,Joren Van Pottelberghe,G,0,0,0,0
8478848,Ales Stezka,G,1,0,0,0
8478450,Parker Wotherspoon,D,188,4,42,46
8478849,Brad Morrison,C,0,0,0,0
8478850,Dmitry Zhukenov,C,0,0,0,0
8478851,Alexandre Carrier,D,369,20,89,109
8478446,Glenn Gawdin,C,13,0,1,1
8478452,Caleb Jones,D,255,14,42,56
8478852,Jonne Tammela,R,0,0,0,0
8478853,Daniel Bernhardt,R,0,0,0,0
8478472,Mathieu Joseph,R,471,61,99,160
8478854,Ryan Shea,D,150,9,32,41
8478855,Devante Stephens,D,0,0,0,0
8478856,Conor Garland,R,556,134,190,324
8478451,Ethan Bear,D,275,17,50,67
8478857,Dmytro Timashov,L,45,4,5,9
8478858,Luke Stevens,L,0,0,0,0
8478859,Niko Mikkola,D,396,17,56,73
8478436,David Kase,R,7,1,0,1
8478860,Sam Ruopp,D,0,0,0,0
8478861,Karlis Cukste,D,0,0,0,0
8478862,Matthew Bradley,C,0,0,0,0
8478457,Karch Bachman,L,0,0,0,0
8478863,Joseph Cecconi,D,0,0,0,0
8478150,Matt Schmalz,R,0,0,0,0
8478864,Kirill Kaprizov,L,397,230,245,475
8478865,Pavel Karnaukhov,L,0,0,0,0
8478866,Dominik Simon,C,256,22,55,77
8478867,Spencer Smallman,R,0,0,0,0
8478868,Christian Jaros,D,94,1,13,14
8478486,Chase Pearson,C,3,0,0,0
8478869,Veeti Vainio,D,0,0,0,0
8478870,Rudolfs Balcers,L,170,28,34,62
8478453,Connor Hobbs,D,0,0,0,0
8478253,Carl Neill,D,0,0,0,0
8478872,Karel Vejmelka,G,262,0,5,0
8478461,Luke Opilka,G,0,0,0,0
8478395,Ryan Pilon,D,0,0,0,0
8478873,Troy Terry,R,488,135,207,342
8478874,Adam Gaudette,R,367,63,58,121
8478875,Ryan Zuhlsdorf,D,0,0,0,0
8478876,Radovan Bondra,R,0,0,0,0
8478877,Giorgio Estephan,C,0,0,0,0
8478878,Kristian Oldham,G,0,0,0,0
8478507,John Marino,D,443,23,134,157
8478879,Stephen Desrocher,D,0,0,0,0
8478880,Jake Massie,D,0,0,0,0
8478881,Brett Seney,L,66,6,8,14
8478442,Cooper Marody,C,7,0,1,1
8478882,Vladislav Gavrikov,D,517,43,127,170
8478883,Adam Parsells,D,0,0,0,0
8478884,Sergei Boikov,D,0,0,0,0
8478885,Christopher Wilkie,R,0,0,0,0
8478886,Markus Ruusu,G,0,0,0,0
8478887,Roy Radke,R,0,0,0,0
8478888,Cameron Hughes,C,5,1,0,1
8478233,Andrew Mangiapane,L,560,131,128,259
8478890,Frederik Tiffels,L,0,0,0,0
8478891,Mason Appleton,C,465,63,89,152
8478504,David Cotton,C,0,0,0,0
8478892,Patrick Holway,D,0,0,0,0
8478428,Nicholas Boka,D,0,0,0,0
8478893,Andong Song,D,0,0,0,0
8478894,Colby Williams,D,0,0,0,0
8478895,Lukas Jasek,R,0,0,0,0
8478896,Tyler Moy,C,0,0,0,0
8478897,Liam Dunda,L,0,0,0,0
8478517,Simon Bourque,D,0,0,0,0
8478898,Steven Ruggiero,D,0,0,0,0
8478899,Garrett Metcalf,G,0,0,0,0
8478147,Bokondji Imama,L,33,2,0,2
8478900,Joni Tuulola,D,0,0,0,0
8478901,Ivan Chukarov,D,0,0,0,0
8478902,Erik Kallgren,G,24,0,0,0
8478903,Adam Huska,G,1,0,0,0
8478478,Nikita Korostelev,R,0,0,0,0
8478904,Steven Lorentz,C,381,36,44,80
8478448,Chaz Reddekopp,D,0,0,0,0
8478905,Ivan Fedotov,G,29,0,0,0
8478906,Markus Nutivaara,D,275,17,54,71
8478907,Marcus Vela,C,0,0,0,0
8478908,Gustav Olhaver,C,0,0,0,0
8478909,Patrick Shea,C,0,0,0,0
8478910,Jake Kupsky,G,0,0,0,0
8478911,Matt Roy,D,517,29,120,149
8478912,Jack Becker,C,0,0,0,0
8478913,Riley Bruce,D,0,0,0,0
8478914,Nikita Pavlychev,C,0,0,0,0
8478915,Sami Niku,D,67,2,14,16
8478916,Joey Daccord,G,173,0,5,0
8478509,Adam Marsh,L,0,0,0,0
8478501,Gustav Bouramman,D,0,0,0,0
8478917,Petter Hansson,D,0,0,0,0
8478918,Matteo Gennaro,C,0,0,0,0
8478503,Jack Sadek,D,0,0,0,0
8478919,Evan Smith,G,0,0,0,0
8478920,Ryan Bednard,G,0,0,0,0
8478921,Jeremiah Addison,L,0,0,0,0
8478922,Miroslav Svoboda,G,0,0,0,0
8478923,Ziyat Paigin,D,0,0,0,0
8478924,Tate Olson,D,0,0,0,0
8478925,John Dahlstrom,R,0,0,0,0
8479318,Auston Matthews,C,689,428,352,780
8479339,Patrik Laine,L,537,224,198,422
8479400,Pierre-Luc Dubois,C,627,170,257,427
8479344,Jesse Puljujarvi,R,387,58,70,128
8479355,Olli Juolevi,D,41,2,1,3
8479314,Matthew Tkachuk,L,673,253,417,670
8479343,Clayton Keller,R,683,222,374,596
8479423,Alex Nylander,L,126,25,24,49
8479410,Mikhail Sergachev,D,630,73,296,369
8479370,Tyson Jost,C,564,69,96,165
8479366,Logan Brown,C,99,7,19,26
8479415,Michael McLeod,C,287,29,56,85
8479402,Jake Bean,D,277,16,49,65
8479325,Charlie McAvoy,D,573,71,290,361
8479316,Luke Kunin,C,496,77,75,152
8479345,Jakob Chychrun,D,621,122,201,323
8479371,Dante Fabbro,D,451,30,79,109
8479378,Logan Stanley,D,278,14,48,62
8479356,Kieffer Bellows,L,114,16,16,32
8479395,Dennis Cholowski,D,173,13,29,42
8479328,Julien Gauthier,R,181,19,22,41
8479424,German Rubtsov,C,4,0,0,0
8479404,Henrik Borgstrom,C,111,13,13,26
8479368,Max Jones,L,305,35,34,69
8479362,Riley Tufte,L,28,3,1,4
8479420,Tage Thompson,C,529,216,190,406
8479353,Brett Howden,C,489,74,89,163
8479321,Lucas Johansen,D,9,0,2,2
8479365,Trent Frederic,C,412,59,57,116
8479351,Sam Steel,C,491,61,114,175
8479510,Egor Korshkov,R,1,1,0,1
8479347,Tyler Benson,L,38,1,2,3
8479335,Rasmus Asplund,C,189,18,31,49
8479369,Andrew Peeke,D,386,16,59,75
8479385,Jordan Kyrou,R,488,168,210,378
8479397,Pascal Laberge,C,0,0,0,0
8479333,Libor Hajek,D,110,4,8,12
8479374,Adam Mascherin,L,0,0,0,0
8479337,Alex DeBrincat,R,696,294,301,595
8479386,Cam Morrison,L,0,0,0,0
8479414,Nathan Bastian,R,312,39,36,75
8479373,Jonathan Dahlen,C,61,12,10,22
8479511,Janne Kuokkanen,C,119,14,28,42
8479383,Boris Katchouk,L,179,15,21,36
8479342,Chad Krys,D,0,0,0,0
8479379,Givani Smith,R,168,9,13,22
8479398,Samuel Girard,D,608,37,205,242
8479394,Carter Hart,G,245,0,2,0
8479324,Ryan Lindgren,D,481,16,95,111
8479426,Artur Kayumov,L,0,0,0,0
8479348,Kale Clague,D,94,2,19,21
8479322,Wade Allison,R,75,13,9,22
8479425,Filip Hronek,D,533,48,239,287
8479403,Tyler Parsons,G,0,0,0,0
8479406,Filip Gustavsson,G,219,1,5,0
8479346,Dillon Dube,C,325,57,70,127
8479336,Carl Grundstrom,R,339,52,37,89
8479390,Taylor Raddysh,R,373,52,67,119
8479399,Evan Fitzpatrick,G,0,0,0,0
8479580,Dylan Gambrell,C,233,17,23,40
8479512,Kasper Bjorkqvist,R,6,1,0,1
8479361,Joseph Woll,G,117,0,1,0
8479338,Markus Niemelainen,D,43,0,1,1
8479367,William Lockwood,R,54,0,2,2
8479411,Vitaly Abramov,L,5,1,0,1
8479323,Adam Fox,D,486,72,350,422
8479350,Matt Filipe,L,0,0,0,0
8479341,Cam Dineen,D,38,0,7,7
8479389,Cliff Pu,R,0,0,0,0
8479375,William Bitten,C,4,0,1,1
8479340,Josh Anderson,D,0,0,0,0
8479363,James Greenway,D,0,0,0,0
8479315,Joey Anderson,R,169,19,21,40
8479513,Hudson Elynuik,C,0,0,0,0
8479581,Jack LaFontaine,G,2,0,0,0
8479514,Rem Pitlick,C,132,21,33,54
8479515,Connor Hall,D,0,0,0,0
8479329,Frederic Allard,D,4,0,0,0
8479396,Luke Green,D,0,0,0,0
8479330,Brandon Gignac,C,8,1,0,1
8479413,Sean Day,D,2,0,0,0
8479358,Carsen Twarynski,L,22,1,0,1
8479582,Wouter Peeters,G,0,0,0,0
8479417,Matthew Cairns,D,0,0,0,0
8479372,Joshua Mahura,D,278,11,46,57
8479578,Casey Fitzgerald,D,63,0,9,9
8479516,Garrett Pilon,C,3,1,0,1
8478971,Connor Ingram,G,134,0,7,0
8479517,Linus Nassen,D,0,0,0,0
8479518,Fredrik Karlstrom,C,8,0,1,1
8479519,Filip Berglund,D,0,0,0,0
8478996,Adam Brooks,C,43,6,5,11
8479391,Jack Kopacka,L,0,0,0,0
8479377,Jonathan Ang,C,0,0,0,0
8479583,Anatolii Golyshev,L,0,0,0,0
8479412,Linus Lindstrom,C,0,0,0,0
8479422,Jacob Cederholm,D,0,0,0,0
8479462,Tarmo Reunanen,D,4,0,1,1
8479419,Brett Murray,L,26,2,4,6
8479376,Victor Mete,D,248,5,40,45
8479387,Keaton Middleton,D,47,0,3,3
8479573,Mikhail Maltsev,L,56,6,3,9
8479586,Todd Burgess,C,0,0,0,0
8479326,Max Zimmer,L,0,0,0,0
