draftYear,overall,round,pickInRound,playerId,name,position,team,teamId,country
2015,22,1,22,8478492,Ilya Samsonov,G,WSH,15,RUS
2015,23,1,23,8478444,Brock Boeser,RW,VAN,23,USA
2015,24,1,24,8478439,Travis Konecny,C,PHI,4,CAN
2015,25,1,25,8478458,Jack Roslovic,C,WPG,52,USA
2015,26,1,26,8478454,Noah Juulsen,D,MTL,8,CAN
2015,27,1,27,8478491,Jacob Larsson,D,ANA,24,SWE
2015,28,1,28,8478463,Anthony Beauvillier,LW,NYI,2,CAN
2015,29,1,29,8478506,Gabriel Carlsson,D,CBJ,29,SWE
2015,30,1,30,8478447,Nick Merkley,RW,ARI,53,CAN
2015,31,2,1,8478464,Jeremy Roy,D,SJS,28,CAN
2015,32,2,2,8478432,Christian Fischer,RW,ARI,53,USA
2015,33,2,3,8478477,Mitchell Stephens,C,TBL,14,CAN
2015,34,2,4,8478408,Travis Dermott,D,TOR,10,CAN
2015,35,2,5,8478427,Sebastian Aho,RW,CAR,12,FIN
2015,36,2,6,8478410,Gabriel Gagne,RW,OTT,9,CAN
2015,37,2,7,8478443,Brandon Carlo,D,BOS,6,USA
2015,38,2,8,8478426,Paul Bittner,LW,CBJ,29,USA
2015,39,2,9,8478421,A.J. Greer,LW,COL,21,CAN
2015,40,2,10,8478467,Nicolas Meloche,D,COL,21,CAN
2015,41,2,11,8478394,Ryan Gropp,LW,NYR,3,CAN
2015,42,2,12,8478406,Mackenzie Blackwood,G,NJD,1,CAN
2015,43,2,13,8478416,Erik Cernak,D,LAK,26,SVK
2015,44,2,14,8478441,Matthew Spencer,D,TBL,14,CAN
2015,45,2,15,8478417,Jakob Forsbacka Karlsson,C,BOS,6,SWE
2015,46,2,16,8478466,Daniel Sprong,RW,PIT,5,NLD
2015,47,2,17,8478424,Jansen Harkins,C,WPG,52,USA
2015,48,2,18,8478488,Filip Chlapik,C,OTT,9,CZE
2015,49,2,19,8478449,Roope Hintz,LW,DAL,25,FIN
2015,50,2,20,8478413,Jordan Greenway,LW,MIN,30,USA
2015,51,2,21,8478425,Brendan Guhle,D,BUF,7,CAN
2015,52,2,22,8478468,Jeremy Lauzon,D,BOS,6,CAN
2015,53,2,23,8478397,Rasmus Andersson,D,CGY,20,SWE
2015,54,2,24,8478484,Graham Knott,LW,CHI,16,CAN
2015,55,2,25,8478508,Yakov Trenin,C,NSH,18,RUS
2015,56,2,26,8478407,Vince Dunn,D,STL,19,CAN
2015,57,2,27,8478399,Jonas Siegenthaler,D,WSH,15,CHE
2015,58,2,28,8478831,Kevin Stenlund,C,CBJ,29,SWE
2015,59,2,29,8478419,Julius Nattinen,C,ANA,24,FIN
2015,60,2,30,8478430,Oliver Kylington,D,CGY,20,SWE
2015,61,2,31,8478404,Jeremy Bracco,RW,TOR,10,USA
2015,62,3,1,8478418,Robin Kovacs,RW,NYR,3,SWE
2015,63,3,2,8478476,Kyle Capobianco,D,ARI,53,CAN
2015,64,3,3,8478459,Dennis Yan,LW,TBL,14,USA
2015,65,3,4,8478518,Andrew Nielsen,D,TOR,10,CAN
2015,66,3,5,8478465,Guillaume Brisebois,D,VAN,23,CAN
2015,67,3,6,8478480,Blake Speers,C,NJD,1,CAN
2015,68,3,7,8478832,Martins Dzierkals,LW,TOR,10,LVA
2015,69,3,8,8478434,Keegan Kolesar,RW,CBJ,29,CAN
2015,70,3,9,8478433,Felix Sandstrom,G,PHI,4,SWE
2015,71,3,10,8478833,J.C. Beaudin,C,COL,21,CAN
2015,72,3,11,8478519,Anthony Cirelli,C,TBL,14,CAN
2015,73,3,12,8478834,Vili Saarijarvi,D,DET,17,FIN
2015,74,3,13,8478494,Alexander Dergachyov,C,LAK,26,RUS
2015,75,3,14,8478435,Dan Vladar,G,BOS,6,CZE
2015,76,3,15,8478499,Adin Hill,G,ARI,53,CAN
2015,77,3,16,8478470,Sam Montembeault,G,FLA,13,CAN
2015,78,3,17,8478497,Erik Foley,LW,WPG,52,USA
2015,79,3,18,8478835,Sergey Zborovskiy,D,NYR,3,RUS
2015,80,3,19,8478836,Brent Gates Jr.,C,ANA,24,USA
2015,81,3,20,8478429,Brendan Warren,LW,ARI,53,USA
2015,82,3,21,8478481,Mitchell Vande Sompel,D,NYI,2,CAN
2015,83,3,22,8478490,Jens Looke,RW,ARI,53,SWE
2015,84,3,23,8478496,Deven Sideroff,RW,ANA,24,CAN
2015,85,3,24,8478438,Tommy Novak,C,NSH,18,USA
2015,86,3,25,8478837,Mike Robinson,G,SJS,28,USA
2015,87,3,26,8478838,Lukas Vejdemo,C,MTL,8,SWE
2015,88,3,27,8478405,Thomas Schemitsch,D,FLA,13,CAN
2015,89,3,28,8478839,Aleksi Saarela,C,NYR,3,FIN
2015,90,3,29,8478489,Matej Tomek,G,PHI,4,SVK
2015,91,3,30,8478502,Dennis Gilbert,D,CHI,16,USA
2015,92,4,1,8478840,Will Borgen,D,BUF,7,USA
2015,93,4,2,8478473,Callum Booth,G,CAR,12,CAN
2015,94,4,3,8478423,Adam Musil,C,STL,19,CAN
2015,95,4,4,8478505,Jesper Lindgren,D,TOR,10,SWE
2015,96,4,5,8478462,Nicolas Roy,C,CAR,12,CAN
2015,97,4,6,8478841,Colton White,D,NJD,1,CAN
2015,98,4,7,8478471,Samuel Dove-McFalls,LW,PHI,4,CAN
2015,99,4,8,8478455,Austin Wagner,LW,LAK,26,CAN
2015,100,4,9,8478409,Anthony Richard,C,NSH,18,CAN
2015,101,4,10,8478842,Andrei Mironov,D,COL,21,RUS
2015,102,4,11,8478843,Denis Malgin,C,FLA,13,CHE
2015,103,4,12,8478411,Chris Martenet,D,DAL,25,USA
2015,104,4,13,8478844,Mikhail Vorobyev,C,PHI,4,RUS
2015,105,4,14,8478456,Jesse Gabrielle,LW,BOS,6,CAN
2015,106,4,15,8478194,Adam Helewka,LW,SJS,28,CAN
2015,107,4,16,8478846,Christian Wolanin,D,OTT,9,CAN
2015,108,4,17,8478487,Michael Spacek,RW,WPG,52,CZE
2015,109,4,18,8478437,Filip Ahl,LW,OTT,9,SWE
2015,110,4,19,8478847,Joren Van Pottelberghe,G,DET,17,CHE
2015,111,4,20,8478848,Ales Stezka,G,MIN,30,CZE
2015,112,4,21,8478450,Parker Wotherspoon,D,NYI,2,CAN
2015,113,4,22,8478849,Brad Morrison,C,NYR,3,CAN
2015,114,4,23,8478850,Dmitry Zhukenov,C,VAN,23,RUS
2015,115,4,24,8478851,Alexandre Carrier,D,NSH,18,CAN
2015,116,4,25,8478446,Glenn Gawdin,C,STL,19,CAN
2015,117,4,26,8478452,Caleb Jones,D,EDM,22,USA
2015,118,4,27,8478852,Jonne Tammela,RW,TBL,14,FIN
2015,119,4,28,8478853,Daniel Bernhardt,RW,NYR,3,SWE
2015,120,4,29,8478472,Mathieu Joseph,RW,TBL,14,CAN
2015,121,4,30,8478854,Ryan Shea,D,CHI,16,USA
2015,122,5,1,8478855,Devante Stephens,D,BUF,7,CAN
2015,123,5,2,8478856,Conor Garland,RW,ARI,53,USA
2015,124,5,3,8478451,Ethan Bear,D,EDM,22,CAN
2015,125,5,4,8478857,Dmytro Timashov,LW,TOR,10,UKR
2015,126,5,5,8478858,Luke Stevens,LW,CAR,12,USA
2015,127,5,6,8478859,Niko Mikkola,D,STL,19,FIN
2015,128,5,7,8478436,David Kase,RW,PHI,4,CZE
2015,129,5,8,8478860,Sam Ruopp,D,CBJ,29,CAN
2015,130,5,9,8478861,Karlis Cukste,D,SJS,28,LVA
2015,131,5,10,8478862,Matthew Bradley,C,MTL,8,CAN
2015,132,5,11,8478457,Karch Bachman,LW,FLA,13,USA
2015,133,5,12,8478863,Joseph Cecconi,D,DAL,25,USA
2015,134,5,13,8478150,Matt Schmalz,RW,LAK,26,CAN
2015,135,5,14,8478864,Kirill Kaprizov,LW,MIN,30,RUS
2015,136,5,15,8478865,Pavel Karnaukhov,LW,CGY,20,BLR
2015,137,5,16,8478866,Dominik Simon,C,PIT,5,CZE
2015,138,5,17,8478867,Spencer Smallman,RW,CAR,12,CAN
2015,139,5,18,8478868,Christian Jaros,D,OTT,9,SVK
2015,140,5,19,8478486,Chase Pearson,C,DET,17,CAN
2015,141,5,20,8478869,Veeti Vainio,D,CBJ,29,FIN
2015,142,5,21,8478870,Rudolfs Balcers,LW,SJS,28,LVA
2015,143,5,22,8478453,Connor Hobbs,D,WSH,15,CAN
2015,144,5,23,8478253,Carl Neill,D,VAN,23,CAN
2015,145,5,24,8478872,Karel Vejmelka,G,NSH,18,CZE
2015,146,5,25,8478461,Luke Opilka,G,STL,19,USA
2015,147,5,26,8478395,Ryan Pilon,D,NYI,2,CAN
2015,148,5,27,8478873,Troy Terry,C/RW,ANA,24,USA
2015,149,5,28,8478874,Adam Gaudette,C,VAN,23,USA
2015,150,5,29,8478875,Ryan Zuhlsdorf,D,TBL,14,USA
2015,151,5,30,8478876,Radovan Bondra,RW,CHI,16,SVK
2015,152,6,1,8478877,Giorgio Estephan,C,BUF,7,CAN
2015,153,6,2,8478878,Kristian Oldham,G,TBL,14,USA
2015,154,6,3,8478507,John Marino,D,EDM,22,USA
2015,155,6,4,8478879,Stephen Desrocher,D,TOR,10,CAN
2015,156,6,5,8478880,Jake Massie,D,CAR,12,CAN
2015,157,6,6,8478881,Brett Seney,LW,NJD,1,CAN
2015,158,6,7,8478442,Cooper Marody,C,PHI,4,USA
2015,159,6,8,8478882,Vladislav Gavrikov,D,CBJ,29,RUS
2015,160,6,9,8478883,Adam Parsells,D,SJS,28,USA
2015,161,6,10,8478884,Sergei Boikov,D,COL,21,RUS
2015,162,6,11,8478885,Christopher Wilkie,RW,FLA,13,USA
2015,163,6,12,8478886,Markus Ruusu,G,DAL,25,FIN
2015,164,6,13,8478887,Roy Radke,RW,CHI,16,USA
2015,165,6,14,8478888,Cameron Hughes,C,BOS,6,CAN
2015,166,6,15,8478233,Andrew Mangiapane,LW,CGY,20,CAN
2015,167,6,16,8478890,Frederik Tiffels,LW,PIT,5,DEU
2015,168,6,17,8478891,Mason Appleton,C,WPG,52,USA
2015,169,6,18,8478504,David Cotton,C,CAR,12,USA
2015,170,6,19,8478892,Patrick Holway,D,DET,17,USA
2015,171,6,20,8478428,Nicholas Boka,D,MIN,30,USA
2015,172,6,21,8478893,Andong Song,D,NYI,2,CHN
2015,173,6,22,8478894,Colby Williams,D,WSH,15,CAN
2015,174,6,23,8478895,Lukas Jasek,RW,VAN,23,CZE
2015,175,6,24,8478896,Tyler Moy,C,NSH,18,USA
2015,176,6,25,8478897,Liam Dunda,LW,STL,19,USA
2015,177,6,26,8478517,Simon Bourque,D,MTL,8,CAN
2015,178,6,27,8478898,Steven Ruggiero,D,ANA,24,USA
2015,179,6,28,8478899,Garrett Metcalf,G,ANA,24,USA
2015,180,6,29,8478147,Bokondji Imama,LW,TBL,14,CAN
2015,181,6,30,8478900,Joni Tuulola,D,CHI,16,FIN
2015,182,7,1,8478901,Ivan Chukarov,D,BUF,7,USA
2015,183,7,2,8478902,Erik Kallgren,G,ARI,53,SWE
2015,184,7,3,8478903,Adam Huska,G,NYR,3,SVK
2015,185,7,4,8478478,Nikita Korostelev,RW,TOR,10,RUS
2015,186,7,5,8478904,Steven Lorentz,C/LW,CAR,12,CAN
2015,187,7,6,8478448,Chaz Reddekopp,D,LAK,26,CAN
2015,188,7,7,8478905,Ivan Fedotov,G,PHI,4,RUS
2015,189,7,8,8478906,Markus Nutivaara,D,CBJ,29,FIN
2015,190,7,9,8478907,Marcus Vela,C,SJS,28,CAN
2015,191,7,10,8478908,Gustav Olhaver,C,COL,21,SWE
2015,192,7,11,8478909,Patrick Shea,C,FLA,13,USA
2015,193,7,12,8478910,Jake Kupsky,G,SJS,28,USA
2015,194,7,13,8478911,Matt Roy,LW,LAK,26,USA
2015,195,7,14,8478912,Jack Becker,C,BOS,6,USA
2015,196,7,15,8478913,Riley Bruce,D,CGY,20,CAN
2015,197,7,16,8478914,Nikita Pavlychev,C,PIT,5,RUS
2015,198,7,17,8478915,Sami Niku,D,WPG,52,FIN
2015,199,7,18,8478916,Joey Daccord,G,OTT,9,USA
2015,200,7,19,8478509,Adam Marsh,LW,DET,17,USA
2015,201,7,20,8478501,Gustav Bouramman,D,MIN,30,SWE
2015,202,7,21,8478917,Petter Hansson,D,NYI,2,SWE
2015,203,7,22,8478918,Matteo Gennaro,C,WPG,52,CAN
2015,204,7,23,8478503,Jack Sadek,D,MIN,30,USA
2015,205,7,24,8478919,Evan Smith,G,NSH,18,USA
2015,206,7,25,8478920,Ryan Bednard,G,FLA,13,USA
2015,207,7,26,8478921,Jeremiah Addison,LW,MTL,8,CAN
2015,208,7,27,8478922,Miroslav Svoboda,G,EDM,22,CZE
2015,209,7,28,8478923,Ziyat Paigin,D,EDM,22,RUS
2015,210,7,29,8478924,Tate Olson,D,VAN,23,CAN
2015,211,7,30,8478925,John Dahlstrom,RW,CHI,16,SWE
2016,1,1,1,8479318,Auston Matthews,C,TOR,10,USA
2016,2,1,2,8479339,Patrik Laine,RW,WPG,52,FIN
2016,3,1,3,8479400,Pierre-Luc Dubois,LW,CBJ,29,CAN
2016,4,1,4,8479344,Jesse Puljujarvi,RW,EDM,22,SWE
2016,5,1,5,8479355,Olli Juolevi,D,VAN,23,FIN
2016,6,1,6,8479314,Matthew Tkachuk,LW,CGY,20,USA
2016,7,1,7,8479343,Clayton Keller,C,ARI,53,USA
2016,8,1,8,8479423,Alex Nylander,LW,BUF,7,CAN
2016,9,1,9,8479410,Mikhail Sergachev,D,MTL,8,RUS
2016,10,1,10,8479370,Tyson Jost,C,COL,21,CAN
2016,11,1,11,8479366,Logan Brown,C,OTT,9,USA
2016,12,1,12,8479415,Michael McLeod,C,NJD,1,CAN
2016,13,1,13,8479402,Jake Bean,D,CAR,12,CAN
2016,14,1,14,8479325,Charlie McAvoy,D,BOS,6,USA
2016,15,1,15,8479316,Luke Kunin,C,MIN,30,USA
2016,16,1,16,8479345,Jakob Chychrun,D,ARI,53,USA
2016,17,1,17,8479371,Dante Fabbro,D,NSH,18,CAN
2016,18,1,18,8479378,Logan Stanley,D,WPG,52,CAN
2016,19,1,19,8479356,Kieffer Bellows,LW,NYI,2,USA
2016,20,1,20,8479395,Dennis Cholowski,D,DET,17,CAN
2016,21,1,21,8479328,Julien Gauthier,RW,CAR,12,CAN
2016,22,1,22,8479424,German Rubtsov,C,PHI,4,RUS
2016,23,1,23,8479404,Henrik Borgstrom,C,FLA,13,FIN
2016,24,1,24,8479368,Max Jones,LW,ANA,24,USA
2016,25,1,25,8479362,Riley Tufte,LW,DAL,25,USA
2016,26,1,26,8479420,Tage Thompson,C,STL,19,USA
2016,27,1,27,8479353,Brett Howden,C,TBL,14,CAN
2016,28,1,28,8479321,Lucas Johansen,D,WSH,15,CAN
2016,29,1,29,8479365,Trent Frederic,C,BOS,6,USA
2016,30,1,30,8479351,Sam Steel,C,ANA,24,CAN
2016,31,2,1,8479510,Egor Korshkov,RW,TOR,10,RUS
2016,32,2,2,8479347,Tyler Benson,LW,EDM,22,CAN
2016,33,2,3,8479335,Rasmus Asplund,C,BUF,7,SWE
2016,34,2,4,8479369,Andrew Peeke,D,CBJ,29,USA
2016,35,2,5,8479385,Jordan Kyrou,C,STL,19,CAN
2016,36,2,6,8479397,Pascal Laberge,C,PHI,4,CAN
2016,37,2,7,8479333,Libor Hajek,D,TBL,14,CZE
2016,38,2,8,8479374,Adam Mascherin,LW,FLA,13,CAN
2016,39,2,9,8479337,Alex DeBrincat,RW,CHI,16,USA
2016,40,2,10,8479386,Cam Morrison,LW,COL,21,CAN
2016,41,2,11,8479414,Nathan Bastian,RW,NJD,1,CAN
2016,42,2,12,8479373,Jonathan Dahlen,C,OTT,9,SWE
2016,43,2,13,8479511,Janne Kuokkanen,C/LW,CAR,12,FIN
2016,44,2,14,8479383,Boris Katchouk,LW,TBL,14,CAN
2016,45,2,15,8479342,Chad Krys,D,CHI,16,USA
2016,46,2,16,8479379,Givani Smith,RW,DET,17,CAN
2016,47,2,17,8479398,Samuel Girard,D,NSH,18,CAN
2016,48,2,18,8479394,Carter Hart,G,PHI,4,CAN
2016,49,2,19,8479324,Ryan Lindgren,D,BOS,6,USA
2016,50,2,20,8479426,Artur Kayumov,LW/RW,CHI,16,RUS
2016,51,2,21,8479348,Kale Clague,D,LAK,26,CAN
2016,52,2,22,8479322,Wade Allison,RW,PHI,4,CAN
2016,53,2,23,8479425,Filip Hronek,D,DET,17,CZE
2016,54,2,24,8479403,Tyler Parsons,G,CGY,20,USA
2016,55,2,25,8479406,Filip Gustavsson,G,PIT,5,SWE
2016,56,2,26,8479346,Dillon Dube,C,CGY,20,CAN
2016,57,2,27,8479336,Carl Grundstrom,RW,TOR,10,SWE
2016,58,2,28,8479390,Taylor Raddysh,RW,TBL,14,CAN
2016,59,2,29,8479399,Evan Fitzpatrick,G,STL,19,CAN
2016,60,2,30,8479580,Dylan Gambrell,C,SJS,28,USA
2016,61,2,31,8479512,Kasper Bjorkqvist,RW,PIT,5,FIN
2016,62,3,1,8479361,Joseph Woll,G,TOR,10,USA
2016,63,3,2,8479338,Markus Niemelainen,D,EDM,22,FIN
2016,64,3,3,8479367,William Lockwood,RW,VAN,23,USA
2016,65,3,4,8479411,Vitaly Abramov,RW,CBJ,29,RUS
2016,66,3,5,8479323,Adam Fox,D,CGY,20,USA
2016,67,3,6,8479350,Matt Filipe,LW,CAR,12,USA
2016,68,3,7,8479341,Cam Dineen,D,ARI,53,USA
2016,69,3,8,8479389,Cliff Pu,RW,BUF,7,CAN
2016,70,3,9,8479375,William Bitten,C,MTL,8,CAN
2016,71,3,10,8479340,Josh Anderson,D,COL,21,CAN
2016,72,3,11,8479363,James Greenway,D,TOR,10,USA
2016,73,3,12,8479315,Joey Anderson,RW,NJD,1,USA
2016,74,3,13,8479513,Hudson Elynuik,C,CAR,12,CAN
2016,75,3,14,8479581,Jack LaFontaine,G,CAR,12,CAN
2016,76,3,15,8479514,Rem Pitlick,C,NSH,18,CAN
2016,77,3,16,8479515,Connor Hall,D,PIT,5,CAN
2016,78,3,17,8479329,Frederic Allard,D,NSH,18,CAN
2016,79,3,18,8479396,Luke Green,D,WPG,52,CAN
2016,80,3,19,8479330,Brandon Gignac,C,NJD,1,CAN
2016,81,3,20,8479413,Sean Day,D,NYR,3,BEL
2016,82,3,21,8479358,Carsen Twarynski,LW,PHI,4,CAN
2016,83,3,22,8479582,Wouter Peeters,G,CHI,16,BEL
2016,84,3,23,8479417,Matthew Cairns,D,EDM,22,CAN
2016,85,3,24,8479372,Joshua Mahura,D,ANA,24,CAN
2016,86,3,25,8479578,Casey Fitzgerald,D,BUF,7,USA
2016,87,3,26,8479516,Garrett Pilon,C,WSH,15,CAN
2016,88,3,27,8478971,Connor Ingram,G,TBL,14,CAN
2016,89,3,28,8479517,Linus Nassen,D,FLA,13,SWE
2016,90,3,29,8479518,Fredrik Karlstrom,C,DAL,25,SWE
2016,91,3,30,8479519,Filip Berglund,D,EDM,22,SWE
2016,92,4,1,8478996,Adam Brooks,C,TOR,10,CAN
2016,93,4,2,8479391,Jack Kopacka,LW,ANA,24,USA
2016,94,4,3,8479377,Jonathan Ang,C,FLA,13,CAN
2016,95,4,4,8479583,Anatolii Golyshev,LW,NYI,2,RUS
2016,96,4,5,8479412,Linus Lindstrom,C,CGY,20,SWE
2016,97,4,6,8479422,Jacob Cederholm,D,WPG,52,SWE
2016,98,4,7,8479462,Tarmo Reunanen,D,NYR,3,FIN
2016,99,4,8,8479419,Brett Murray,LW,BUF,7,CAN
2016,100,4,9,8479376,Victor Mete,D,MTL,8,CAN
2016,101,4,10,8479387,Keaton Middleton,D,TOR,10,CAN
2016,102,4,11,8479573,Mikhail Maltsev,LW,NJD,1,RUS
2016,103,4,12,8479586,Todd Burgess,RW,OTT,9,USA
2016,104,4,13,8479326,Max Zimmer,LW,CAR,12,USA
2016,105,4,14,8479331,Evan Cormier,G,NJD,1,CAN
2016,106,4,15,8479520,Brandon Duhaime,RW,MIN,30,USA
2016,107,4,16,8479521,Alfons Malmstrom,D,DET,17,SWE
2016,108,4,17,8479522,Hardy Haman Aktell,D,NSH,18,SWE
2016,109,4,18,8479382,Connor Bunnaman,C,PHI,4,CAN
2016,110,4,19,8479523,Lucas Carlsson,D,CHI,16,SWE
2016,111,4,20,8479393,Noah Gregor,C,SJS,28,CAN
2016,112,4,21,8479421,Jacob Moverare,D,LAK,26,SWE
2016,113,4,22,8478412,Nathan Noel,C,CHI,16,CAN
2016,114,4,23,8479388,Riley Stillman,D,FLA,13,CAN
2016,115,4,24,8479524,Alex Dostie,C,ANA,24,CAN
2016,116,4,25,8479587,Rhett Gardner,C/LW,DAL,25,CAN
2016,117,4,26,8479584,Damien Riat,LW,WSH,15,CHE
2016,118,4,27,8479525,Ross Colton,C,TBL,14,USA
2016,119,4,28,8479349,Tanner Kaspick,C,STL,19,CAN
2016,120,4,29,8479526,Otto Koivula,LW,NYI,2,FIN
2016,121,4,30,8479527,Ryan Jones,D,PIT,5,USA
2016,122,5,1,8479528,Vladimir Bobylev,RW,TOR,10,RUS
2016,123,5,2,8479380,Dylan Wells,G,EDM,22,CAN
2016,124,5,3,8479585,Casey Staum,D,MTL,8,USA
2016,125,5,4,8479588,Nolan Stevens,C,STL,19,CAN
2016,126,5,5,8479360,Mitchell Mattson,C,CGY,20,USA
2016,127,5,6,8479319,Jordy Stallard,C,WPG,52,CAN
2016,128,5,7,8479589,Colton Point,G,DAL,25,CAN
2016,129,5,8,8479529,Philip Nyberg,D,BUF,7,SWE
2016,130,5,9,8479332,Vojtech Budik,D,BUF,7,CZE
2016,131,5,10,8479530,Adam Werner,G,COL,21,SWE
2016,132,5,11,8479531,Yegor Rykov,D,NJD,1,RUS
2016,133,5,12,8479320,Maxime Lajoie,D,OTT,9,CAN
2016,134,5,13,8479532,Jeremy Helvig,G,CAR,12,CAN
2016,135,5,14,8479533,Joona Koppanen,LW,BOS,6,FIN
2016,136,5,15,8479590,Cam Clarke,D,BOS,6,USA
2016,137,5,16,8479392,Jordan Sambrook,D,DET,17,CAN
2016,138,5,17,8479575,Patrick Harper,C,NSH,18,USA
2016,139,5,18,8479534,Linus Hogberg,D,PHI,4,SWE
2016,140,5,19,8479461,Cole Candella,D,VAN,23,CAN
2016,141,5,20,8479364,Tim Gettinger,LW,NYR,3,USA
2016,142,5,21,8479591,Michael Eyssimont,C,LAK,26,USA
2016,143,5,22,8479535,Mathias From,LW/RW,CHI,16,DNK
2016,144,5,23,8477954,Conner Bleackley,C,STL,19,CAN
2016,145,5,24,8479359,Beck Malenstyn,LW,WSH,15,CAN
2016,146,5,25,8479381,Nick Caamano,RW,DAL,25,CAN
2016,147,5,26,8479536,Axel Jonsson-Fjallby,LW,WSH,15,SWE
2016,148,5,27,8479537,Christopher Paquette,C,TBL,14,CAN
2016,149,5,28,8479352,Graham McPhee,LW,EDM,22,USA
2016,150,5,29,8479538,Manuel Wiederer,C,SJS,28,DEU
2016,151,5,30,8479539,Niclas Almari,D,PIT,5,FIN
2016,152,6,1,8478978,Jonathan Walker,D,TOR,10,USA
2016,153,6,2,8479540,Aapeli Rasanen,C,EDM,22,FIN
2016,154,6,3,8479541,Jakob Stukel,LW,VAN,23,CAN
2016,155,6,4,8479592,Peter Thome,G,CBJ,29,USA
2016,156,6,5,8479408,Eetu Tuulola,RW,CGY,20,FIN
2016,157,6,6,8479574,Mikhail Berdin,G,WPG,52,RUS
2016,158,6,7,8479593,Patrick Kudla,D,ARI,53,CAN
2016,159,6,8,8479542,Brandon Hagel,LW,BUF,7,CAN
2016,160,6,9,8479543,Michael Pezzetta,C,MTL,8,CAN
2016,161,6,10,8479594,Nathan Clurman,D,COL,21,USA
2016,162,6,11,8479407,Jesper Bratt,LW/RW,NJD,1,SWE
2016,163,6,12,8479544,Markus Nurmi,RW,OTT,9,FIN
2016,164,6,13,8479545,Noah Carroll,D,CAR,12,CAN
2016,165,6,14,8479546,Oskar Steen,C,BOS,6,SWE
2016,166,6,15,8479547,Matthew Phillips,C,CGY,20,CAN
2016,167,6,16,8479548,Filip Larsson,G,DET,17,SWE
2016,168,6,17,8479549,Konstantin Volkov,G,NSH,18,RUS
2016,169,6,18,8479550,Tanner Laczynski,C,PHI,4,USA
2016,170,6,19,8479551,Collin Adams,LW,NYI,2,USA
2016,171,6,20,8479002,Gabriel Fontaine,C,NYR,3,CAN
2016,172,6,21,8479552,Anthony Salinitri,C,PHI,4,CAN
2016,173,6,22,8479595,Blake Hillman,D,CHI,16,USA
2016,174,6,23,8479596,Tyler Wall,G,NYR,3,CAN
2016,175,6,24,8479553,Maxim Mamin,C/RW,FLA,13,RUS
2016,176,6,25,8479554,Jakob Stenqvist,D,DAL,25,SWE
2016,177,6,26,8479597,Chase Priskie,D,WSH,15,USA
2016,178,6,27,8479598,Oleg Sosunov,D,TBL,14,RUS
2016,179,6,28,8479555,Nicolas Mattinen,D,TOR,10,CAN
2016,180,6,29,8479556,Mark Shoemaker,D,SJS,28,CAN
2016,181,6,30,8479579,Joseph Masonius,D,PIT,5,USA
2016,182,7,1,8479599,Nikolai Chebykin,LW,TOR,10,RUS
2016,183,7,2,8479576,Vincent Desharnais,D,EDM,22,CAN
2016,184,7,3,8479022,Rodrigo Abols,C,VAN,23,LVA
2016,185,7,4,8479557,Calvin Thurkauf,C,CBJ,29,CHE
2016,186,7,5,8479558,Stepan Falkovsky,D,CGY,20,BLR
2016,187,7,6,8479559,Arvid Henrikson,D,MTL,8,SWE
2016,188,7,7,8479600,Dean Stewart,D,ARI,53,CAN
2016,189,7,8,8479560,Austin Osmanski,D,BUF,7,USA
2016,190,7,9,8479601,Vasily Glotov,C,BUF,7,RUS
2016,191,7,10,8479561,Travis Barron,LW,COL,21,CAN
2016,192,7,11,8479602,Jeremy Davies,D,NJD,1,CAN
2016,193,7,12,8479562,Nick Pastujov,LW,NYI,2,USA
2016,194,7,13,8478479,Brett McKenzie,C,VAN,23,CAN
2016,195,7,14,8479577,Ben Finkelstein,D,FLA,13,USA
2016,196,7,15,8479563,Dmitry Sokolov,RW,MIN,30,RUS
2016,197,7,16,8479564,Mattias Elfstrom,LW,DET,17,SWE
2016,198,7,17,8479603,Adam Smith,D,NSH,18,CAN
2016,199,7,18,8479565,David Bernhardt,D,PHI,4,SWE
2016,200,7,19,8479566,David Quenneville,D,NYI,2,CAN
2016,201,7,20,8479317,Ty Ronning,RW,NYR,3,CAN
2016,202,7,21,8479567,Jacob Friend,D,LAK,26,CAN
2016,203,7,22,8479568,Jake Ryczek,D,CHI,16,USA
2016,204,7,23,8479569,Braydyn Chizen,D,MIN,30,CAN
2016,205,7,24,8478516,Tyler Soy,C,ANA,24,CAN
2016,206,7,25,8479405,Otto Somppi,C,TBL,14,FIN
2016,207,7,26,8479604,Dmitriy Zaitsev,D,WSH,15,RUS
2016,208,7,27,8479570,Ryan Lohin,C,TBL,14,USA
2016,209,7,28,8479605,Nikolaj Krag Christensen,C/LW,STL,19,DNK
2016,210,7,29,8479571,Joachim Blichfeld,LW/RW,SJS,28,DNK
2016,211,7,30,8479572,Filip Helt,LW,STL,19,CZE
2017,1,1,1,8480002,Nico Hischier,C,NJD,1,CHE
2017,2,1,2,8479974,Nolan Patrick,C,PHI,4,CAN
2017,3,1,3,8480036,Miro Heiskanen,D,DAL,25,FIN
2017,4,1,4,8480069,Cale Makar,D,COL,21,CAN
2017,5,1,5,8480012,Elias Pettersson,C,VAN,23,SWE
2017,6,1,6,8479996,Cody Glass,C,VGK,54,CAN
2017,7,1,7,8480072,Lias Andersson,C,NYR,3,SWE
2017,8,1,8,8479999,Casey Mittelstadt,C,BUF,7,USA
2017,9,1,9,8479992,Michael Rasmussen,C,DET,17,CAN
