draftYear,overall,round,pickInRound,playerId,name,position,team,teamId,country,name_c,position_c,gp,goals,assists,points,is_goalie,franchise,bin,exp_gp,exp_pts,surplus_gp,surplus_pts
2011,20,1,20,8476473,Connor Murphy,D,PHX,27,USA,Connor Murphy,D,825,48.0,129.0,177,False,UTA,"(15, 20]",394.651159348212,169.83437693482028,430.348840651788,7.165623065179716
2011,21,1,21,8476474,Stefan Noesen,RW,OTT,9,USA,Stefan Noesen,R,482,83.0,92.0,175,False,OTT,"(20, 25]",380.324908728891,160.7340014539319,101.67509127110901,14.26599854606809
2011,22,1,22,8476475,Tyler Biggs,RW,TOR,10,USA,Tyler Biggs,R,0,0.0,0.0,0,False,TOR,"(20, 25]",366.6564664164723,152.28479355987108,-366.6564664164723,-152.28479355987108
2011,23,1,23,8476476,Joe Morrow,D,PIT,5,CAN,Joe Morrow,D,162,9.0,23.0,32,False,PIT,"(20, 25]",353.6156282926471,144.44015965581036,-191.6156282926471,-112.44015965581036
2011,24,1,24,8476477,Matt Puempel,LW,OTT,9,CAN,Matt Puempel,L,87,11.0,5.0,16,False,OTT,"(20, 25]",341.17357710022264,137.15684009966634,-254.17357710022264,-121.15684009966634
2011,25,1,25,8476478,Stuart Percy,D,TOR,10,CAN,Stuart Percy,D,12,0.0,3.0,3,False,TOR,"(20, 25]",329.30281876360266,130.3946706465514,-317.30281876360266,-127.39467064655139
2011,26,1,26,8476479,Phillip Danault,LW,CHI,16,CAN,Phillip Danault,C,786,131.0,280.0,411,False,CHI,"(25, 31]",317.97712163319443,124.11636096095384,468.02287836680557,286.88363903904616
2011,27,1,27,8476480,Vladislav Namestnikov,C,TBL,14,RUS,Vladislav Namestnikov,C,846,145.0,205.0,350,False,TBL,"(25, 31]",307.17145851948806,118.28728897724142,538.828541480512,231.71271102275858
2011,28,1,28,8476481,Zack Phillips,C,MIN,30,CAN,Zack Phillips,C,0,0.0,0.0,0,False,MIN,"(25, 31]",296.86195138871545,112.87530997447791,-296.86195138871545,-112.87530997447791
2011,29,1,29,8476482,Nicklas Jensen,LW/RW,VAN,23,DNK,Nicklas Jensen,R,31,3.0,3.0,6,False,VAN,"(25, 31]",287.0258185978798,107.85057931268578,-256.0258185978798,-101.85057931268578
2011,30,1,30,8476483,Rickard Rakell,RW,ANA,24,SWE,Rickard Rakell,R,862,260.0,307.0,567,False,ANA,"(25, 31]",277.6413245525565,103.18538785302533,584.3586754474435,463.8146121469747
2011,31,2,1,8476426,David Musil,D,EDM,22,CAN,David Musil,D,4,0.0,2.0,2,False,EDM,"(25, 31]",268.6877316762219,98.85400915430591,-264.6877316762219,-96.85400915430591
2011,32,2,2,8476427,Ty Rattie,RW,STL,19,CAN,Ty Rattie,R,99,13.0,17.0,30,False,STL,"(31, 40]",260.14525458497144,94.83255760318657,-161.14525458497144,-64.83255760318657
2011,33,2,3,8476428,Rocco Grimaldi,C,FLA,13,USA,Rocco Grimaldi,R,203,30.0,37.0,67,False,FLA,"(31, 40]",251.99501636636575,91.09885669571764,-48.995016366365746,-24.098856695717643
2011,34,2,4,8476429,Scott Mayfield,D,NYI,2,USA,Scott Mayfield,D,615,30.0,110.0,140,False,NYI,"(31, 40]",244.21900686578914,87.63231674385521,370.78099313421086,52.36768325614479
2011,35,2,5,8476430,Tomas Jurco,RW,DET,17,SVK,Tomas Jurco,R,221,22.0,31.0,53,False,DET,"(31, 40]",236.80004288814456,84.41382133255445,-15.80004288814456,-31.41382133255445
2011,36,2,6,8476431,Adam Clendening,D,CHI,16,USA,Adam Clendening,D,90,4.0,20.0,24,False,CHI,"(31, 40]",229.72173022693886,81.42562190130346,-139.72173022693886,-57.42562190130346
2011,37,2,7,8476432,Boone Jenner,C,CBJ,29,CAN,Boone Jenner,C,808,212.0,209.0,421,False,CBJ,"(31, 40]",222.96842743685136,78.65123986876237,585.0315725631486,342.3487601312376
2011,38,2,8,8476433,Magnus Hellberg,G,NSH,18,SWE,Magnus Hellberg,G,26,0.0,0.0,0,True,NSH,"(31, 40]",216.5252112697325,76.07537576076862,-190.5252112697325,
2011,39,2,9,8476434,John Gibson,G,ANA,24,USA,John Gibson,G,563,0.0,8.0,0,True,ANA,"(31, 40]",210.3778436976523,73.68382484059008,352.62215630234766,
2011,40,2,10,8476435,Alex Khokhlachev,C/LW,BOS,6,RUS,Alex Khokhlachev,C,9,0.0,0.0,0,False,BOS,"(31, 40]",204.51274045012914,71.46339877616482,-195.51274045012914,-71.46339877616482
2011,41,2,11,8476436,Dmitrij Jaskin,RW,STL,19,RUS,Dmitrij Jaskin,R,315,27.0,43.0,70,False,STL,"(40, 50]",198.91694099601142,69.40185291235734,116.08305900398858,0.5981470876426584
2011,42,2,12,8476437,Victor Rask,C,CAR,12,SWE,Victor Rask,C,506,89.0,134.0,223,False,CAR,"(40, 50]",193.57807990368076,67.48781874717034,312.42192009631924,155.51218125282966
2011,43,2,13,8476438,Brandon Saad,LW,CHI,16,USA,Brandon Saad,L,984,269.0,269.0,538,False,CHI,"(40, 50]",188.48435951628767,65.71074123954845,795.5156404837123,472.28925876045156
2011,44,2,14,8476439,Brett Ritchie,RW,DAL,25,CAN,Brett Ritchie,R,391,50.0,35.0,85,False,DAL,"(40, 50]",183.62452388163973,64.06082060305499,207.37547611836027,20.939179396945008
2011,45,2,15,8476440,Markus Granlund,C,CGY,20,FIN,Markus Granlund,C,335,58.0,43.0,101,False,CGY,"(40, 50]",178.98783387913235,62.528958264439325,156.01216612086765,38.471041735560675
2011,46,2,16,8476441,Joel Edmundson,D,STL,19,CAN,Joel Edmundson,D,685,37.0,116.0,153,False,STL,"(40, 50]",174.56404348875844,61.106706689080966,510.43595651124156,91.89329331091903
2011,47,2,17,8476442,Matt Nieto,LW,SJS,28,USA,Matt Nieto,L,705,87.0,119.0,206,False,SJS,"(40, 50]",170.34337714975766,59.786222796620166,534.6566228502423,146.21377720337983
2011,48,2,18,8476443,Xavier Ouellet,D,DET,17,FRA,Xavier Ouellet,D,178,5.0,23.0,28,False,DET,"(40, 50]",166.31650815887204,58.560224709882874,11.68349184112796,-30.560224709882874
2011,49,2,19,8476444,Christopher Gibson,G,LAK,26,FIN,Christopher Gibson,G,16,0.0,0.0,0,True,LAK,"(40, 50]",162.474538060474,57.42195159859,-146.474538060474,
2011,50,2,20,8476445,Johan Sundstrom,C,NYI,2,SWE,Johan Sundstrom,C,11,0.0,1.0,1,False,NYI,"(40, 50]",158.8089769830231,56.365126396406794,-147.8089769830231,-55.365126396406794
2011,51,2,21,8476446,Alexander Ruuttu,C,PHX,27,USA,Alexander Ruuttu,C,0,0.0,0.0,0,False,UTA,"(50, 65]",155.3117248783995,55.38392118573376,-155.3117248783995,-55.38392118573376
2011,52,2,22,8476447,Miikka Salomaki,RW,NSH,18,FIN,Miikka Salomaki,R,167,12.0,15.0,27,False,NSH,"(50, 65]",151.97505362265838,54.472925059351624,15.024946377341621,-27.472925059351624
2011,53,2,23,8476448,William Karlsson,C,ANA,24,SWE,William Karlsson,C,752,183.0,270.0,453,False,ANA,"(50, 65]",148.79158993865056,53.627114281691775,603.2084100613495,399.3728857183082
2011,54,2,24,8476449,Scott Harrington,D,PIT,5,CAN,Scott Harrington,D,255,11.0,38.0,49,False,PIT,"(50, 65]",145.7542991027736,52.8418245851849,109.24570089722641,-3.841824585184902
2011,55,2,25,8476450,Ryan Sproul,D,DET,17,CAN,Ryan Sproul,D,44,2.0,10.0,12,False,DET,"(50, 65]",142.85646939984818,52.11272544891468,-98.85646939984818,-40.11272544891468
2011,56,2,26,8476451,Lucas Lessio,LW,PHX,27,CAN,Lucas Lessio,L,41,3.0,4.0,7,False,UTA,"(50, 65]",140.0916972917691,51.43579621773465,-99.0916972917691,-44.43579621773465
2011,57,2,27,8476452,Tyler Wotherspoon,D,CGY,20,CAN,Tyler Wotherspoon,D,30,0.0,5.0,5,False,CGY,"(50, 65]",137.45387326715675,50.80730393015615,-107.45387326715675,-45.80730393015615
2011,58,2,28,8476453,Nikita Kucherov,LW/RW,TBL,14,RUS,Nikita Kucherov,R,879,401.0,723.0,1124,False,TBL,"(50, 65]",134.93716834074,50.22378273273779,744.06283165926,1073.7762172672622
2011,59,2,29,8476420,Rasmus Bengtsson,D,FLA,13,SWE,Rasmus Bengtsson,D,0,0.0,0.0,0,False,FLA,"(50, 65]",132.53602117263767,49.68201476745624,-132.53602117263767,-49.68201476745624
2011,60,2,30,8476385,Mario Lucia,LW,MIN,30,USA,Mario Lucia,L,0,0.0,0.0,0,False,MIN,"(50, 65]",130.2451257790745,49.179012426660584,-130.2451257790745,-49.179012426660584
2011,61,2,31,8476386,Shane Prince,C,OTT,9,USA,Shane Prince,L,128,12.0,26.0,38,False,OTT,"(50, 65]",128.05941980737566,48.71200187775444,-0.05941980737566155,-10.712001877754439
2011,62,3,1,8476387,Samu Perhonen,G,EDM,22,FIN,Samu Perhonen,G,0,0.0,0.0,0,True,EDM,"(50, 65]",125.97407334933011,48.278407766751634,-125.97407334933011,
2011,63,3,2,8476388,Andrey Pedan,D,NYI,2,LTU,Andrey Pedan,D,13,0.0,0.0,0,False,NYI,"(50, 65]",123.98447826820251,47.875839016352614,-110.98447826820251,-47.875839016352614
2011,64,3,3,8476389,Vincent Trocheck,C,FLA,13,USA,Vincent Trocheck,C,868,239.0,392.0,631,False,FLA,"(50, 65]",122.08623801580958,47.50207564022413,745.9137619841904,583.4979243597759
2011,65,3,4,8476390,Joseph Cramarossa,C,ANA,24,CAN,Joseph Cramarossa,C,68,5.0,8.0,13,False,ANA,"(50, 65]",120.27515791715824,47.15505650076909,-52.27515791715824,-34.15505650076909
2011,66,3,5,8476391,T.J. Tynan,C,CBJ,29,USA,T.J. Tynan,C,31,0.0,2.0,2,False,CBJ,"(65, 80]",118.54723590117729,46.832867942875936,-87.54723590117729,-44.832867942875936
2011,67,3,6,8476392,Adam Lowry,LW,WPG,52,USA,Adam Lowry,C,845,126.0,168.0,294,False,WPG,"(65, 80]",116.89865365705954,46.53373324096787,728.1013463429405,247.46626675903212
2011,68,3,7,8476393,Nick Cousins,C,PHI,4,CAN,Nick Cousins,C,723,86.0,132.0,218,False,PHI,"(65, 80]",115.32576819667179,46.25600280115723,607.6742318033282,171.74399719884278
2011,69,3,8,,FORFEIT,,NJD,1,,,,0,,,0,False,NJD,"(65, 80]",113.82510380438777,45.99814506447404,-113.82510380438777,-45.99814506447404
2011,70,3,9,8476394,Michael Paliotta,D,CHI,16,USA,Michael Paliotta,D,2,0.0,1.0,1,False,CHI,"(65, 80]",112.39334435655485,45.75873806100437,-110.39334435655485,-44.75873806100437
2011,71,3,10,8476395,David Honzik,G,VAN,23,CZE,David Honzik,G,0,0.0,0.0,0,True,VAN,"(65, 80]",111.02732599362243,45.53646156836322,-111.02732599362243,
2011,72,3,11,8476396,Steven Fogarty,C,NYR,3,USA,Steven Fogarty,C,31,1.0,2.0,3,False,NYR,"(65, 80]",109.72403012873889,45.33008983125943,-78.72403012873889,-42.33008983125943
2011,73,3,12,8476397,Keegan Lowe,D,CAR,12,USA,Keegan Lowe,D,4,0.0,0.0,0,False,CAR,"(65, 80]",108.48057677736796,45.13848480200428,-104.48057677736796,-45.13848480200428
2011,74,3,13,8476398,Travis Ewanyk,LW,EDM,22,CAN,Travis Ewanyk,C,0,0.0,0.0,0,False,EDM,"(65, 80]",107.29421819318438,44.960589864688316,-107.29421819318438,-44.960589864688316
2011,75,3,14,8476399,Blake Coleman,C,NJD,1,USA,Blake Coleman,L,693,170.0,155.0,325,False,NJD,"(65, 80]",106.16233279618547,44.795424008417875,586.8376672038146,280.20457599158215
2011,76,3,15,8476400,Logan Shaw,RW,FLA,13,CAN,Logan Shaw,R,232,16.0,23.0,39,False,FLA,"(65, 80]",105.08241937960153,44.64207641747942,126.91758062039847,-5.642076417479423
2011,77,3,16,8476401,Daniel Catenacci,C,BUF,7,CAN,Daniel Catenacci,C,12,0.0,0.0,0,False,BUF,"(65, 80]",104.05209158280329,44.49970144859892,-92.05209158280329,-44.49970144859892
2011,78,3,17,8476402,Brennan Serville,D,WPG,52,CAN,Brennan Serville,D,0,0.0,0.0,0,False,WPG,"(65, 80]",103.06907261799299,44.36751396759794,-103.06907261799299,-44.36751396759794
2011,79,3,18,8476403,Klas Dahlbeck,D,CHI,16,SWE,Klas Dahlbeck,D,170,6.0,17.0,23,False,CHI,"(65, 80]",102.13119023902618,44.24478501973033,67.86880976097382,-21.24478501973033
2011,80,3,19,8476404,Andy Andreoff,C,LAK,26,CAN,Andy Andreoff,C,188,14.0,13.0,27,False,LAK,"(65, 80]",101.23637194124682,44.13083780982339,86.76362805875318,-17.13083780982339
2011,81,3,20,8476405,Anthony Camara,LW,BOS,6,CAN,Anthony Camara,L,0,0.0,0.0,0,False,BOS,"(80, 100]",100.38264038172775,44.02504397005559,-100.38264038172775,-44.02504397005559
2011,82,3,21,8476406,Nicholas Shore,C,LAK,26,USA,Nicholas Shore,C,299,18.0,41.0,59,False,LAK,"(80, 100]",99.56810900979711,43.92682009478953,199.43189099020287,15.073179905210473
2011,83,3,22,8476407,Andy Welinski,D,ANA,24,USA,Andy Welinski,D,46,1.0,5.0,6,False,ANA,"(80, 100]",98.79097789819461,43.835624523351164,-52.79097789819461,-37.835624523351164
2011,84,3,23,8476408,Harrison Ruopp,D,PHX,27,CAN,Harrison Ruopp,D,0,0.0,0.0,0,False,UTA,"(80, 100]",98.0495297656456,43.750954353013846,-98.0495297656456,-43.750954353013846
2011,85,3,24,8476409,Alan Quine,C,DET,17,CAN,Alan Quine,C,106,10.0,18.0,28,False,DET,"(80, 100]",97.34212618206395,43.672342665715014,8.65787381793605,-15.672342665715014
2011,86,3,25,8476410,Josh Leivo,LW,TOR,10,CAN,Josh Leivo,L,265,42.0,51.0,93,False,TOR,"(80, 100]",96.66720394799776,43.59935595321225,168.33279605200224,49.40064404678775
2011,87,3,26,8476411,Jonathan Racine,D,FLA,13,CAN,Jonathan Racine,D,1,0.0,0.0,0,False,FLA,"(80, 100]",96.02327164031772,43.53159172647953,-95.02327164031772,-43.53159172647953
2011,88,3,27,8476412,Jordan Binnington,G,STL,19,CAN,Jordan Binnington,G,377,0.0,9.0,0,True,STL,"(80, 100]",95.40890631651433,43.468676296160474,281.59109368348567,
2011,89,3,28,8476413,Justin Sefton,D,SJS,28,CAN,Justin Sefton,D,0,0.0,0.0,0,False,SJS,"(80, 100]",94.822750370322,43.410262711838996,-94.822750370322,-43.410262711838996
2011,90,3,29,8476414,Alexandre Grenier,RW,VAN,23,CAN,Alexandre Grenier,R,9,0.0,0.0,0,False,VAN,"(80, 100]",94.26350853172075,43.35602884876314,-85.26350853172075,-43.35602884876314
2011,91,3,30,8476415,Kyle Rau,C,FLA,13,USA,Kyle Rau,C,61,2.0,5.0,7,False,FLA,"(80, 100]",93.72994500468717,43.30567563147135,-32.72994500468717,-36.30567563147135
2011,92,4,1,8476416,Dillon Simpson,D,EDM,22,CAN,Dillon Simpson,D,3,0.0,0.0,0,False,EDM,"(80, 100]",93.22088073636887,43.25892538452533,-90.22088073636887,-43.25892538452533
2011,93,4,2,8476417,Joachim Nermark,C,COL,21,SWE,Joachim Nermark,C,0,0.0,0.0,0,False,COL,"(80, 100]",92.73519081164858,43.21552030125429,-92.73519081164858,-43.21552030125429
2011,94,4,3,8475956,Josh Shalla,LW,NSH,18,CAN,Josh Shalla,L,0,0.0,0.0,0,False,NSH,"(80, 100]",92.27180196733998,43.17522102206672,-92.27180196733998,-43.17522102206672
2011,95,4,4,8476418,Robbie Russo,D,NYI,2,USA,Robbie Russo,D,19,0.0,0.0,0,False,NYI,"(80, 100]",91.8296902205227,43.13780531448942,-72.8296902205227,-43.13780531448942
2011,96,4,5,8476419,Jean-Gabriel Pageau,C,OTT,9,CAN,Jean-Gabriel Pageau,C,871,176.0,225.0,401,False,OTT,"(80, 100]",91.4078786057751,43.10306684765496,779.5921213942249,357.896933152345
2011,97,4,6,8476421,Josiah Didier,D,MTL,8,USA,Josiah Didier,D,0,0.0,0.0,0,False,MTL,"(80, 100]",91.00543501630513,43.070814054479364,-91.00543501630513,-43.070814054479364
2011,98,4,7,8476422,Mike Reilly,D,CBJ,29,USA,Mike Reilly,D,460,19.0,114.0,133,False,CBJ,"(80, 100]",90.62147014420842,43.040869075255486,369.3785298557916,89.95913092474451
2011,99,4,8,8476423,Reid Boucher,C,NJD,1,USA,Reid Boucher,C,133,20.0,22.0,42,False,NJD,"(80, 100]",90.25513551530203,43.01306677683635,42.74486448469797,-1.0130667768363466
2011,100,4,9,8476424,Tom Nilsson,D,TOR,10,SWE,Tom Nilsson,D,0,0.0,0.0,0,False,TOR,"(80, 100]",89.90562161419135,42.987253841999824,-89.90562161419135,-42.987253841999824
2011,101,4,10,8476425,Joseph LaBate,C,VAN,23,USA,Joseph LaBate,C,20,0.0,1.0,1,False,VAN,"(100, 125]",89.572156095427,42.96328792397285,-69.572156095427,-41.96328792397285
2011,102,4,11,8476380,Yannick Veilleux,LW,STL,19,CAN,Yannick Veilleux,L,0,0.0,0.0,0,False,STL,"(100, 125]",89.25400207679884,42.94103686145272,-89.25400207679884,-42.94103686145272
2011,103,4,12,8476345,Gregory Hofmann,C,CAR,12,CHE,Gregory Hofmann,C,24,2.0,5.0,7,False,CAR,"(100, 125]",88.95045651099544,42.9203779497967,-64.95045651099544,-35.9203779497967
2011,104,4,13,8476346,Johnny Gaudreau,LW,CGY,20,USA,Johnny Gaudreau,L,763,243.0,500.0,743,False,CGY,"(100, 125]",88.66084863203102,42.90119726436088,674.339151367969,700.0988027356391
2011,105,4,14,8476347,Emil Molin,C,DAL,25,SWE,Emil Molin,C,0,0.0,0.0,0,False,DAL,"(100, 125]",88.38453847300667,42.88338903225681,-88.38453847300667,-42.88338903225681
2011,106,4,15,8476348,Michael St. Croix,C,NYR,3,CAN,Michael St. Croix,C,0,0.0,0.0,0,False,NYR,"(100, 125]",88.12091545193053,42.8668550490614,-88.12091545193053,-42.8668550490614
2011,107,4,16,8476349,Colin Jacobs,C,BUF,7,USA,Colin Jacobs,C,0,0.0,0.0,0,False,BUF,"(100, 125]",87.86939702247173,42.85150413726349,-87.86939702247173,-42.85150413726349
2011,108,4,17,8476350,Olivier Archambault,LW,MTL,8,CAN,Olivier Archambault,L,0,0.0,0.0,0,False,MTL,"(100, 125]",87.62942738666686,42.83725164346075,-87.62942738666686,-42.83725164346075
2011,109,4,18,8476351,Maxim Shalunov,RW,CHI,16,RUS,Maxim Shalunov,R,0,0.0,0.0,0,False,CHI,"(100, 125]",87.4004762667341,42.82401897153408,-87.4004762667341,-42.82401897153408
2011,110,4,19,8476352,Michael Mersch,LW,LAK,26,USA,Michael Mersch,L,17,1.0,2.0,3,False,LAK,"(100, 125]",87.1820377332811,42.8117331492252,-70.1820377332811,-39.8117331492252
2011,111,4,20,8476353,Kale Kessy,LW,PHX,27,CAN,Kale Kessy,L,0,0.0,0.0,0,False,UTA,"(100, 125]",86.97362908731724,42.80032642572733,-86.97362908731724,-42.80032642572733
2011,112,4,21,8476354,Garrett Noonan,D,NSH,18,USA,Garrett Noonan,D,0,0.0,0.0,0,False,NSH,"(100, 125]",86.7747897935997,42.78973589806988,-86.7747897935997,-42.78973589806988
2011,113,4,22,8476355,Magnus Nygren,D,MTL,8,SWE,Magnus Nygren,D,0,0.0,0.0,0,False,MTL,"(100, 125]",86.58508046295634,42.77990316423669,-86.58508046295634,-42.77990316423669
2011,114,4,23,8476356,Tobias Rieder,C,EDM,22,DEU,Tobias Rieder,L,478,64.0,81.0,145,False,EDM,"(100, 125]",86.4040818813366,42.770774001105124,391.5959181186634,102.22922599889488
2011,115,4,24,8476357,Marek Tvrdon,RW,DET,17,SVK,Marek Tvrdon,R,0,0.0,0.0,0,False,DET,"(100, 125]",86.23139408344461,42.76229806542979,-86.23139408344461,-42.76229806542979
2011,116,4,25,8476358,Colin Suellentrop,D,PHI,4,USA,Colin Suellentrop,D,0,0.0,0.0,0,False,PHI,"(100, 125]",86.06663546890789,42.754428616222114,-86.06663546890789,-42.754428616222114
2011,117,4,26,8476359,Steffen Soberg,G,WSH,15,NOR,Steffen Soberg,G,0,0.0,0.0,0,True,WSH,"(100, 125]",85.90944195902806,42.747122256994736,-85.90944195902806,
2011,118,4,27,8476360,Marcel Noebels,LW,PHI,4,DEU,Marcel Noebels,L,0,0.0,0.0,0,False,PHI,"(100, 125]",85.75946619225057,42.7403386964493,-85.75946619225057,-42.7403386964493
2011,119,4,28,8476361,Zachary Yuen,D,WPG,52,CAN,Zachary Yuen,D,0,0.0,0.0,0,False,WPG,"(100, 125]",85.61637675657546,42.734040526288005,-85.61637675657546,-42.734040526288005
2011,120,4,29,8476362,Ludwig Blomstrand,LW,VAN,23,SWE,Ludwig Blomstrand,L,0,0.0,0.0,0,False,VAN,"(100, 125]",85.47985745721293,42.72819301492359,-85.47985745721293,-42.72819301492359
2011,121,4,30,8476363,Brian Ferlin,RW,BOS,6,USA,Brian Ferlin,R,7,0.0,1.0,1,False,BOS,"(100, 125]",85.34960661786548,42.72276391595019,-78.34960661786548,-41.72276391595019
2011,122,5,1,8476364,Martin Gernat,D,EDM,22,SVK,Martin Gernat,D,0,0.0,0.0,0,False,EDM,"(100, 125]",85.22533641409257,42.71772329031886,-85.22533641409257,-42.71772329031886
2011,123,5,2,8476365,Garrett Meurs,C,COL,21,CAN,Garrett Meurs,C,0,0.0,0.0,0,False,COL,"(100, 125]",85.10677223728473,42.713043341237125,-85.10677223728473,-42.713043341237125
2011,124,5,3,8476366,Yaroslav Kosov,F,FLA,13,RUS,Yaroslav Kosov,L,0,0.0,0.0,0,False,FLA,"(100, 125]",84.9936520878416,42.708698260882116,-84.9936520878416,-42.708698260882116
2011,125,5,4,8476367,John Persson,LW,NYI,2,SWE,John Persson,L,10,1.0,0.0,1,False,NYI,"(100, 125]",84.88572599621297,42.70466408808199,-74.88572599621297,-41.70466408808199
2011,126,5,5,8476368,Fredrik Claesson,D,OTT,9,SWE,Fredrik Claesson,D,170,7.0,21.0,28,False,OTT,"(125, 150]",84.78275547052348,42.700918576180825,85.21724452947652,-14.700918576180825
2011,127,5,6,8476006,Brenden Kichton,D,NYI,2,CAN,Brenden Kichton,D,0,0.0,0.0,0,False,NYI,"(125, 150]",84.6845129695604,42.697441070358224,-84.6845129695604,-42.697441070358224
2011,128,5,7,8476369,Seth Ambroz,RW,CBJ,29,USA,Seth Ambroz,R,0,0.0,0.0,0,False,CBJ,"(125, 150]",84.59078139995972,42.69421239372728,-84.59078139995972,-42.69421239372728
2011,129,5,8,8476370,Blake Pietila,LW,NJD,1,USA,Blake Pietila,L,38,1.0,3.0,4,False,NJD,"(125, 150]",84.50135363647975,42.69121474158261,-46.50135363647975,-38.69121474158261
2011,130,5,9,8476371,Tony Cameranesi,C,TOR,10,USA,Tony Cameranesi,C,0,0.0,0.0,0,False,TOR,"(125, 150]",84.41603206430189,42.688431583215404,-84.41603206430189,-42.688431583215404
2011,131,5,10,8476372,Nick Seeler,D,MIN,30,USA,Nick Seeler,D,453,15.0,57.0,72,False,MIN,"(125, 150]",84.33462814234724,42.68584757075394,368.66537185765276,29.314152429246057
2011,132,5,11,8476373,Niklas Lundstrom,G,STL,19,SWE,Niklas Lundstrom,G,0,0.0,0.0,0,True,STL,"(125, 150]",84.25696198664414,42.68344845452697,-84.25696198664414,
2011,133,5,12,8476374,Sean Kuraly,C,SJS,28,USA,Sean Kuraly,C,644,70.0,105.0,175,False,SJS,"(125, 150]",84.1828619728259,42.68122100448314,559.8171380271741,132.31877899551685
2011,134,5,13,8476375,Shane McColgan,RW,NYR,3,USA,Shane McColgan,R,0,0.0,0.0,0,False,NYR,"(125, 150]",84.1121643568804,42.67915293723323,-84.1121643568804,-42.67915293723323
2011,135,5,14,8476376,Troy Vance,D,DAL,25,USA,Troy Vance,D,0,0.0,0.0,0,False,DAL,"(125, 150]",84.04471291331333,42.67723284831272,-84.04471291331333,-42.67723284831272
2011,136,5,15,8476377,Samuel Noreau,D,NYR,3,CAN,Samuel Noreau,D,0,0.0,0.0,0,False,NYR,"(125, 150]",83.98035858992586,42.67545014929128,-83.98035858992586,-42.67545014929128
2011,137,5,16,8476378,Alex Lepkowski,D,BUF,7,USA,Alex Lepkowski,D,0,0.0,0.0,0,False,BUF,"(125, 150]",83.91895917844342,42.673795009382346,-83.91895917844342,-42.673795009382346
2011,138,5,17,8476379,Darren Dietz,D,MTL,8,CAN,Darren Dietz,D,13,1.0,4.0,5,False,MTL,"(125, 150]",83.86037900026808,42.67225830123072,-70.86037900026808,-37.67225830123072
2011,139,5,18,8476381,Andrew Shaw,C,CHI,16,CAN,Andrew Shaw,R,544,116.0,131.0,247,False,CHI,"(125, 150]",83.80448860666007,42.670831550579294,460.1955113933399,204.3291684494207
2011,140,5,19,8476382,Joel Lowry,LW,LAK,26,USA,Joel Lowry,L,0,0.0,0.0,0,False,LAK,"(125, 150]",83.75116449268575,42.66950688953732,-83.75116449268575,-42.66950688953732
2011,141,5,20,8476037,Darian Dziurzynski,LW,PHX,27,CAN,Darian Dziurzynski,L,0,0.0,0.0,0,False,UTA,"(125, 150]",83.70028882430006,42.66827701319251,-83.70028882430006,-42.66827701319251
2011,142,5,21,8476383,Simon Karlsson,D,NSH,18,SWE,Simon Karlsson,D,0,0.0,0.0,0,False,NSH,"(125, 150]",83.65174917796037,42.66713513932773,-83.65174917796037,-42.66713513932773
2011,143,5,22,8476384,Max Friberg,LW,ANA,24,SWE,Max Friberg,R,6,0.0,0.0,0,False,ANA,"(125, 150]",83.60543829219628,42.666074971020116,-77.60543829219628,-42.666074971020116
2011,144,5,23,8476339,Dominik Uher,C,PIT,5,CZE,Dominik Uher,C,2,0.0,0.0,0,False,PIT,"(125, 150]",83.56125383058635,42.665090661916324,-81.56125383058635,-42.665090661916324
2011,145,5,24,8476297,Philippe Hudon,C/RW,DET,17,CAN,Philippe Hudon,C,0,0.0,0.0,0,False,DET,"(125, 150]",83.5190981556182,42.66417678399255,-83.5190981556182,-42.66417678399255
2011,146,5,25,8476298,Mattias Backman,D,DET,17,SWE,Mattias Backman,D,0,0.0,0.0,0,False,DET,"(125, 150]",83.47887811293191,42.663328297621426,-83.47887811293191,-42.663328297621426
2011,147,5,26,8476299,Patrick Koudys,D,WSH,15,CAN,Patrick Koudys,D,0,0.0,0.0,0,False,WSH,"(125, 150]",83.44050482547043,42.66254052378066,-83.44050482547043,-42.66254052378066
2011,148,5,27,8476300,Nikita Nesterov,D,TBL,14,RUS,Nikita Nesterov,D,170,9.0,28.0,37,False,TBL,"(125, 150]",83.40389349708157,42.66180911825041,86.59610650291843,-5.66180911825041
2011,149,5,28,8476301,Austen Brassard,RW,WPG,52,CAN,Austen Brassard,R,0,0.0,0.0,0,False,WPG,"(125, 150]",83.36896322513803,42.66113004765679,-83.36896322513803,-42.66113004765679
2011,150,5,29,8476302,Frank Corrado,D,VAN,23,CAN,Frank Corrado,D,76,3.0,5.0,8,False,VAN,"(125, 150]",83.33563682176118,42.66049956722966,-7.3356368217611845,-34.66049956722966
2011,151,5,30,8476303,Rob O'Gara,D,BOS,6,USA,Rob O'Gara,D,33,0.0,3.0,3,False,BOS,"(150, 180]",83.30384064325355,42.65991420015188,-50.30384064325355,-39.65991420015188
2011,152,6,1,8476304,David Broll,LW,TOR,10,CAN,David Broll,L,5,0.0,1.0,1,False,TOR,"(150, 180]",83.27350442736322,42.65937071838622,-78.27350442736322,-41.65937071838622
2011,153,6,2,8476305,Gabriel Beaupre,D,COL,21,CAN,Gabriel Beaupre,D,0,0.0,0.0,0,False,COL,"(150, 180]",83.2445611380203,42.658866124874194,-83.2445611380203,-42.658866124874194
