GEO,Generation status (4),"Highest certificate, diploma or degree (16)",Age (15B),Gender (3),Income statistics (17),Arab[7],Black[5],Chinese[4],Filipino[6],Japanese[12],Korean[11],Latin American[8],Multiple visible minorities[14],Not a visible minority[15],South Asian[3],Southeast Asian[9],Total - Visible minority[1],Total visible minority population[2],"Visible minority, n.i.e.[13]",West Asian[10]
"Vancouver (CMA), B.C.",Total - Generation status,Bachelor’s degree or higher,25 to 54 years,Total - Gender,"Median wages, salaries and commissions ($)",47600.0,52400.0,57600.0,50000.0,53200.0,41200.0,46800.0,58800.0,71500.0,50000.0,48000.0,59600.0,52000.0,52400.0,42800.0
"Vancouver (CMA), B.C.",Total - Generation status,Bachelor’s degree or higher,25 to 54 years,Total - Gender,Total - Income statistics,4685.0,6532.0,126457.0,28680.0,6165.0,18637.0,15593.0,8832.0,200056.0,79137.0,8606.0,531029.0,329874.0,2218.0,20578.0
"Vancouver (CMA), B.C.",Total - Generation status,Bachelor’s degree or higher,25 to 54 years,Total - Gender,Median total income ($),40804.0,51820.0,52601.0,52124.0,48837.0,40222.0,44004.0,55596.0,71491.0,51454.0,46743.0,58131.0,50899.0,41089.0,42067.0
"Vancouver (CMA), B.C.",Total - Generation status,Bachelor’s degree or higher,25 to 54 years,Total - Gender,Average total income ($),57400.0,62209.0,67028.0,58582.0,63289.0,51817.0,54919.0,66535.0,94103.0,65928.0,58178.0,75769.0,64156.0,56211.0,57571.0
"Vancouver (CMA), B.C.",Total - Generation status,Bachelor’s degree or higher,25 to 54 years,Total - Gender,Median after-tax income ($),37530.0,46804.0,47201.0,46254.0,43950.0,37439.0,40113.0,49367.0,61613.0,45980.0,42411.0,51396.0,45733.0,38093.0,38671.0
"Vancouver (CMA), B.C.",Total - Generation status,Bachelor’s degree or higher,25 to 54 years,Total - Gender,Median employment income ($),42259.0,48071.0,53732.0,48622.0,47574.0,37764.0,42485.0,54478.0,69499.0,48426.0,44702.0,57358.0,49745.0,43156.0,37089.0
"Vancouver (CMA), B.C.",Total - Generation status,Bachelor’s degree or higher,25 to 54 years,Total - Gender,Average employment income ($),56706.0,57030.0,65222.0,53826.0,61878.0,48953.0,52245.0,63493.0,87456.0,61262.0,54469.0,71626.0,60955.0,54815.0,52489.0
"Vancouver (CMA), B.C.",Total - Generation status,Bachelor’s degree or higher,25 to 54 years,Total - Gender,"Median wages, salaries and commissions ($)",44096.0,49589.0,57038.0,49185.0,50043.0,39876.0,44641.0,55928.0,70962.0,49218.0,46289.0,59296.0,51613.0,45882.0,41181.0
"Vancouver (CMA), B.C.",Total - Generation status,Bachelor’s degree or higher,25 to 54 years,Total - Gender,Total - Income statistics,5378.0,7225.0,128310.0,29739.0,6634.0,19513.0,16326.0,9646.0,202602.0,81459.0,9360.0,535490.0,333989.0,2544.0,21779.0
"Vancouver (CMA), B.C.",Total - Generation status,Bachelor’s degree or higher,25 to 54 years,Total - Gender,Median total income ($),44796.0,56180.0,53799.0,53476.0,53563.0,42178.0,47996.0,60404.0,72509.0,52546.0,50857.0,58669.0,51501.0,53311.0,44333.0
"Vancouver (CMA), B.C.",Total - Generation status,Bachelor’s degree or higher,25 to 54 years,Total - Gender,Average total income ($),75000.0,67791.0,68772.0,60618.0,68911.0,54083.0,58381.0,71465.0,97097.0,67672.0,62822.0,77031.0,65044.0,63789.0,60729.0
"Vancouver (CMA), B.C.",Total - Generation status,Bachelor’s degree or higher,25 to 54 years,Total - Gender,Median after-tax income ($),40870.0,50796.0,47999.0,47346.0,47250.0,39361.0,43087.0,53033.0,62387.0,46820.0,45589.0,51804.0,46267.0,49907.0,40529.0
"Vancouver (CMA), B.C.",Total - Generation status,Bachelor’s degree or higher,25 to 54 years,Total - Gender,Median employment income ($),48941.0,53529.0,55068.0,50578.0,54826.0,40636.0,46315.0,59122.0,70501.0,49974.0,48898.0,57842.0,50255.0,56844.0,40511.0
"Vancouver (CMA), B.C.",Total - Generation status,Bachelor’s degree or higher,25 to 54 years,Total - Gender,Average employment income ($),63794.0,62570.0,67178.0,56074.0,68722.0,51927.0,56155.0,68707.0,90144.0,63038.0,59031.0,72774.0,61745.0,64185.0,55911.0
"Vancouver (CMA), B.C.",Total - Generation status,Bachelor’s degree or higher,25 to 54 years,Total - Gender,"Median wages, salaries and commissions ($)",51104.0,55211.0,58162.0,50815.0,56357.0,42524.0,48959.0,61672.0,72038.0,50782.0,49711.0,59904.0,52387.0,58918.0,44419.0
"Vancouver (CMA), B.C.",Total - Generation status,Bachelor’s degree or higher,25 to 54 years,Men+,Total - Income statistics,2690.0,3430.0,55825.0,10360.0,2060.0,7790.0,7315.0,3760.0,92215.0,37490.0,3650.0,237495.0,145280.0,1085.0,9825.0
"Vancouver (CMA), B.C.",Total - Generation status,Bachelor’s degree or higher,25 to 54 years,Men+,Median total income ($),54800.0,58800.0,61200.0,58400.0,73500.0,49200.0,52800.0,64000.0,85000.0,62400.0,56400.0,68500.0,59200.0,52000.0,52400.0
"Vancouver (CMA), B.C.",Total - Generation status,Bachelor’s degree or higher,25 to 54 years,Men+,Average total income ($),84400.0,71600.0,78600.0,65600.0,92600.0,64800.0,68500.0,77800.0,120000.0,79900.0,69300.0,93200.0,76000.0,64800.0,70500.0
"Vancouver (CMA), B.C.",Total - Generation status,Bachelor’s degree or higher,25 to 54 years,Men+,Median after-tax income ($),48800.0,52400.0,53200.0,50400.0,61600.0,44000.0,47200.0,55200.0,71000.0,54000.0,50000.0,58800.0,52000.0,46000.0,46800.0
"Vancouver (CMA), B.C.",Total - Generation status,Bachelor’s degree or higher,25 to 54 years,Men+,Median employment income ($),56800.0,57200.0,63200.0,56800.0,74000.0,48000.0,52800.0,64000.0,83000.0,60400.0,56400.0,68500.0,59200.0,53600.0,50400.0
"Vancouver (CMA), B.C.",Total - Generation status,Bachelor’s degree or higher,25 to 54 years,Men+,Average employment income ($),72700.0,67200.0,77900.0,62600.0,91700.0,61900.0,66400.0,76000.0,111300.0,75200.0,67100.0,88500.0,73300.0,65600.0,66400.0
"Vancouver (CMA), B.C.",Total - Generation status,Bachelor’s degree or higher,25 to 54 years,Men+,"Median wages, salaries and commissions ($)",58800.0,58800.0,66500.0,56800.0,74500.0,49200.0,55600.0,66500.0,85000.0,62400.0,57600.0,70500.0,61600.0,56400.0,57200.0
"Vancouver (CMA), B.C.",Total - Generation status,Bachelor’s degree or higher,25 to 54 years,Men+,Total - Income statistics,2484.0,3242.0,55097.0,10029.0,1913.0,7549.0,7035.0,3533.0,91303.0,36784.0,3423.0,236013.0,143912.0,988.0,9495.0
"Vancouver (CMA), B.C.",Total - Generation status,Bachelor’s degree or higher,25 to 54 years,Men+,Median total income ($),50197.0,55378.0,60361.0,57035.0,67960.0,47530.0,51211.0,60659.0,84161.0,61251.0,53813.0,67922.0,58524.0,42712.0,49956.0
"Vancouver (CMA), B.C.",Total - Generation status,Bachelor’s degree or higher,25 to 54 years,Men+,Average total income ($),68614.0,66752.0,77062.0,63869.0,85674.0,62335.0,65669.0,74093.0,116924.0,78291.0,64859.0,91835.0,75047.0,58282.0,68158.0
"Vancouver (CMA), B.C.",Total - Generation status,Bachelor’s degree or higher,25 to 54 years,Men+,Median after-tax income ($),45296.0,49772.0,52601.0,49349.0,57445.0,42745.0,46092.0,52878.0,70393.0,53104.0,47719.0,58372.0,51511.0,39482.0,45007.0
"Vancouver (CMA), B.C.",Total - Generation status,Bachelor’s degree or higher,25 to 54 years,Men+,Median employment income ($),51260.0,52434.0,62369.0,55659.0,67523.0,45902.0,50641.0,59274.0,82096.0,59439.0,53426.0,67974.0,58609.0,44882.0,47711.0
"Vancouver (CMA), B.C.",Total - Generation status,Bachelor’s degree or higher,25 to 54 years,Men+,Average employment income ($),66386.0,62719.0,76250.0,60645.0,84937.0,58906.0,63467.0,71600.0,108591.0,73611.0,62863.0,87294.0,72469.0,57534.0,63915.0
"Vancouver (CMA), B.C.",Total - Generation status,Bachelor’s degree or higher,25 to 54 years,Men+,"Median wages, salaries and commissions ($)",52893.0,53504.0,65636.0,55708.0,67411.0,47570.0,53176.0,62589.0,84063.0,60933.0,54708.0,69917.0,60993.0,48252.0,54654.0
"Vancouver (CMA), B.C.",Total - Generation status,Bachelor’s degree or higher,25 to 54 years,Men+,Total - Income statistics,2913.0,3629.0,56563.0,10702.0,2219.0,8038.0,7606.0,4002.0,93136.0,38210.0,3892.0,238987.0,146661.0,1192.0,10167.0
"Vancouver (CMA), B.C.",Total - Generation status,Bachelor’s degree or higher,25 to 54 years,Men+,Median total income ($),59403.0,62222.0,62039.0,59765.0,79040.0,50870.0,54389.0,67341.0,85839.0,63549.0,58987.0,69078.0,59876.0,61288.0,54844.0
"Vancouver (CMA), B.C.",Total - Generation status,Bachelor’s degree or higher,25 to 54 years,Men+,Average total income ($),100186.0,76448.0,80138.0,67331.0,99526.0,67265.0,71331.0,81507.0,123076.0,81509.0,73741.0,94565.0,76953.0,71318.0,72842.0
"Vancouver (CMA), B.C.",Total - Generation status,Bachelor’s degree or higher,25 to 54 years,Men+,Median after-tax income ($),52304.0,55028.0,53799.0,51451.0,65755.0,45255.0,48308.0,57522.0,71607.0,54896.0,52281.0,59228.0,52489.0,52518.0,48593.0
"Vancouver (CMA), B.C.",Total - Generation status,Bachelor’s degree or higher,25 to 54 years,Men+,Median employment income ($),62340.0,61966.0,64031.0,57941.0,80477.0,50098.0,54959.0,68726.0,83904.0,61361.0,59374.0,69026.0,59791.0,62318.0,53089.0
"Vancouver (CMA), B.C.",Total - Generation status,Bachelor’s degree or higher,25 to 54 years,Men+,Average employment income ($),79014.0,71681.0,79550.0,64555.0,98463.0,64894.0,69333.0,80400.0,114009.0,76789.0,71337.0,89706.0,74131.0,73666.0,68885.0
"Vancouver (CMA), B.C.",Total - Generation status,Bachelor’s degree or higher,25 to 54 years,Men+,"Median wages, salaries and commissions ($)",64707.0,64096.0,67364.0,57892.0,81589.0,50830.0,58024.0,70411.0,85937.0,63867.0,60492.0,71083.0,62207.0,64548.0,59746.0
"Vancouver (CMA), B.C.",Total - Generation status,Bachelor’s degree or higher,25 to 54 years,Women+,Total - Income statistics,2330.0,3440.0,71555.0,18850.0,4335.0,11280.0,8640.0,5465.0,109110.0,42800.0,5320.0,295755.0,186645.0,1290.0,11345.0
"Vancouver (CMA), B.C.",Total - Generation status,Bachelor’s degree or higher,25 to 54 years,Women+,Median total income ($),33600.0,50000.0,48800.0,50400.0,44000.0,36800.0,40400.0,54400.0,63600.0,45600.0,44800.0,52000.0,46400.0,45200.0,38800.0
"Vancouver (CMA), B.C.",Total - Generation status,Bachelor’s degree or higher,25 to 54 years,Women+,Average total income ($),44760.0,58450.0,59500.0,56350.0,53100.0,44720.0,46440.0,62900.0,74900.0,55050.0,54400.0,62850.0,55650.0,56000.0,49280.0
"Vancouver (CMA), B.C.",Total - Generation status,Bachelor’s degree or higher,25 to 54 years,Women+,Median after-tax income ($),32400.0,45600.0,44400.0,45200.0,40000.0,34400.0,36800.0,48800.0,55600.0,41600.0,40400.0,46800.0,42000.0,40800.0,36400.0
"Vancouver (CMA), B.C.",Total - Generation status,Bachelor’s degree or higher,25 to 54 years,Women+,Median employment income ($),31800.0,45200.0,48400.0,45200.0,42400.0,33600.0,36800.0,53200.0,60800.0,41200.0,41200.0,50000.0,43600.0,45600.0,31800.0
"Vancouver (CMA), B.C.",Total - Generation status,Bachelor’s degree or higher,25 to 54 years,Women+,Average employment income ($),42400.0,52350.0,56600.0,50600.0,51250.0,41640.0,43160.0,59150.0,69400.0,50040.0,49320.0,58550.0,51600.0,54400.0,43160.0
"Vancouver (CMA), B.C.",Total - Generation status,Bachelor’s degree or higher,25 to 54 years,Women+,"Median wages, salaries and commissions ($)",35200.0,46400.0,51600.0,45600.0,44000.0,35200.0,39600.0,54000.0,62400.0,41600.0,41600.0,51600.0,45200.0,47600.0,34800.0
"Vancouver (CMA), B.C.",Total - Generation status,Bachelor’s degree or higher,25 to 54 years,Women+,Total - Income statistics,2154.0,3204.0,70967.0,18467.0,4126.0,10959.0,8350.0,5207.0,108147.0,42103.0,5071.0,294343.0,185366.0,1173.0,10974.0
"Vancouver (CMA), B.C.",Total - Generation status,Bachelor’s degree or higher,25 to 54 years,Women+,Median total income ($),30178.0,47474.0,48116.0,49536.0,41841.0,35830.0,38485.0,52485.0,63034.0,44973.0,43374.0,51751.0,46141.0,41045.0,37435.0
"Vancouver (CMA), B.C.",Total - Generation status,Bachelor’s degree or higher,25 to 54 years,Women+,Average total income ($),41603.0,56046.0,58644.0,55291.0,50696.0,43620.0,44586.0,59783.0,73971.0,54260.0,52607.0,62394.0,55263.0,51478.0,47864.0
"Vancouver (CMA), B.C.",Total - Generation status,Bachelor’s degree or higher,25 to 54 years,Women+,Median after-tax income ($),29833.0,43278.0,43874.0,44483.0,38106.0,33553.0,34926.0,46906.0,55184.0,41127.0,38984.0,46578.0,41780.0,34567.0,35235.0
"Vancouver (CMA), B.C.",Total - Generation status,Bachelor’s degree or higher,25 to 54 years,Women+,Median employment income ($),26015.0,42837.0,47699.0,44076.0,39528.0,32011.0,33928.0,51183.0,60185.0,40116.0,39000.0,49729.0,43201.0,38104.0,29539.0
"Vancouver (CMA), B.C.",Total - Generation status,Bachelor’s degree or higher,25 to 54 years,Women+,Average employment income ($),39222.0,49967.0,55793.0,49533.0,48032.0,40235.0,41245.0,55769.0,68487.0,49209.0,47527.0,58102.0,51229.0,49389.0,41612.0
"Vancouver (CMA), B.C.",Total - Generation status,Bachelor’s degree or higher,25 to 54 years,Women+,"Median wages, salaries and commissions ($)",27867.0,43385.0,50679.0,44459.0,40924.0,33876.0,37319.0,52004.0,61801.0,40524.0,39604.0,51233.0,44801.0,38963.0,33456.0
"Vancouver (CMA), B.C.",Total - Generation status,Bachelor’s degree or higher,25 to 54 years,Women+,Total - Income statistics,2521.0,3693.0,72148.0,19241.0,4554.0,11611.0,8940.0,5736.0,110082.0,43509.0,5581.0,297174.0,187933.0,1418.0,11728.0
"Vancouver (CMA), B.C.",Total - Generation status,Bachelor’s degree or higher,25 to 54 years,Women+,Median total income ($),37022.0,52526.0,49484.0,51264.0,46159.0,37770.0,42315.0,56315.0,64166.0,46227.0,46226.0,52249.0,46659.0,49355.0,40165.0
"Vancouver (CMA), B.C.",Total - Generation status,Bachelor’s degree or higher,25 to 54 years,Women+,Average total income ($),47917.0,60854.0,60356.0,57409.0,55504.0,45820.0,48294.0,66017.0,75829.0,55840.0,56193.0,63306.0,56037.0,60522.0,50696.0
"Vancouver (CMA), B.C.",Total - Generation status,Bachelor’s degree or higher,25 to 54 years,Women+,Median after-tax income ($),34967.0,47922.0,44926.0,45917.0,41894.0,35247.0,38674.0,50694.0,56016.0,42073.0,41816.0,47022.0,42220.0,47033.0,37565.0
"Vancouver (CMA), B.C.",Total - Generation status,Bachelor’s degree or higher,25 to 54 years,Women+,Median employment income ($),37585.0,47563.0,49101.0,46324.0,45272.0,35189.0,39672.0,55217.0,61415.0,42284.0,43400.0,50271.0,43999.0,53096.0,34061.0
"Vancouver (CMA), B.C.",Total - Generation status,Bachelor’s degree or higher,25 to 54 years,Women+,Average employment income ($),45578.0,54733.0,57407.0,51667.0,54468.0,43045.0,45075.0,62531.0,70313.0,50871.0,51113.0,58998.0,51971.0,59411.0,44708.0
"Vancouver (CMA), B.C.",Total - Generation status,Bachelor’s degree or higher,25 to 54 years,Women+,"Median wages, salaries and commissions ($)",42533.0,49415.0,52521.0,46741.0,47076.0,36524.0,41881.0,55996.0,62999.0,42676.0,43596.0,51967.0,45599.0,56237.0,36144.0
"Vancouver (CMA), B.C.",First generation,"Total - Highest certificate, diploma or degree",Total - Age,Total - Gender,Total - Income statistics,15185.0,22340.0,359900.0,102455.0,14145.0,49575.0,41200.0,21270.0,240595.0,234520.0,37225.0,1199870.0,959285.0,8540.0,52920.0
"Vancouver (CMA), B.C.",First generation,"Total - Highest certificate, diploma or degree",Total - Age,Total - Gender,Median total income ($),30400.0,40000.0,30000.0,42400.0,33200.0,30800.0,38400.0,38800.0,46800.0,35600.0,32400.0,36000.0,34000.0,35200.0,32400.0
"Vancouver (CMA), B.C.",First generation,"Total - Highest certificate, diploma or degree",Total - Age,Total - Gender,Average total income ($),44200.0,47720.0,44680.0,47080.0,42440.0,40400.0,47720.0,49640.0,67800.0,47720.0,41040.0,50120.0,45640.0,44680.0,45800.0
"Vancouver (CMA), B.C.",First generation,"Total - Highest certificate, diploma or degree",Total - Age,Total - Gender,Median after-tax income ($),29000.0,37200.0,28200.0,38400.0,31000.0,29000.0,35200.0,35600.0,42000.0,33200.0,30600.0,33600.0,31800.0,32800.0,30600.0
"Vancouver (CMA), B.C.",First generation,"Total - Highest certificate, diploma or degree",Total - Age,Total - Gender,Median employment income ($),24600.0,35600.0,31200.0,40400.0,29200.0,26800.0,36000.0,38800.0,48800.0,34000.0,28200.0,35600.0,33600.0,34000.0,28000.0
"Vancouver (CMA), B.C.",First generation,"Total - Highest certificate, diploma or degree",Total - Age,Total - Gender,Average employment income ($),42520.0,43120.0,46040.0,44040.0,40600.0,38000.0,45880.0,48440.0,67200.0,45440.0,38280.0,48920.0,44520.0,43360.0,42760.0
"Vancouver (CMA), B.C.",First generation,"Total - Highest certificate, diploma or degree",Total - Age,Total - Gender,"Median wages, salaries and commissions ($)",28600.0,38000.0,36400.0,41200.0,31800.0,28600.0,38800.0,42400.0,53200.0,35200.0,31200.0,38800.0,36000.0,38000.0,31600.0
"Vancouver (CMA), B.C.",First generation,"Total - Highest certificate, diploma or degree",Total - Age,Total - Gender,Total - Income statistics,14518.0,21668.0,358771.0,101623.0,13763.0,49099.0,40523.0,20383.0,239406.0,233301.0,36469.0,1197987.0,957657.0,8007.0,52142.0
"Vancouver (CMA), B.C.",First generation,"Total - Highest certificate, diploma or degree",Total - Age,Total - Gender,Median total income ($),29691.0,39096.0,29794.0,41964.0,32385.0,30311.0,37740.0,37798.0,46401.0,35356.0,31785.0,35920.0,33901.0,33428.0,31887.0
"Vancouver (CMA), B.C.",First generation,"Total - Highest certificate, diploma or degree",Total - Age,Total - Gender,Average total income ($),41124.0,46750.0,44187.0,46721.0,41177.0,39406.0,46799.0,48361.0,66814.0,46905.0,40184.0,49790.0,45365.0,43071.0,44879.0
"Vancouver (CMA), B.C.",First generation,"Total - Highest certificate, diploma or degree",Total - Age,Total - Gender,Median after-tax income ($),28470.0,36336.0,28015.0,38084.0,30177.0,28597.0,34540.0,34769.0,41725.0,32978.0,30030.0,33526.0,31710.0,31684.0,30119.0
"Vancouver (CMA), B.C.",First generation,"Total - Highest certificate, diploma or degree",Total - Age,Total - Gender,Median employment income ($),22319.0,33869.0,30646.0,39866.0,27550.0,25961.0,34851.0,37089.0,48177.0,33654.0,27019.0,35445.0,33423.0,31108.0,27039.0
"Vancouver (CMA), B.C.",First generation,"Total - Highest certificate, diploma or degree",Total - Age,Total - Gender,Average employment income ($),40442.0,41796.0,45404.0,43592.0,38522.0,36645.0,44829.0,46963.0,65856.0,44324.0,37123.0,48533.0,44157.0,41262.0,41693.0
"Vancouver (CMA), B.C.",First generation,"Total - Highest certificate, diploma or degree",Total - Age,Total - Gender,"Median wages, salaries and commissions ($)",26359.0,36442.0,35899.0,40719.0,30109.0,27427.0,37692.0,40465.0,52548.0,34813.0,29866.0,38661.0,35831.0,35230.0,30557.0
"Vancouver (CMA), B.C.",First generation,"Total - Highest certificate, diploma or degree",Total - Age,Total - Gender,Total - Income statistics,15883.0,23033.0,361032.0,103294.0,14537.0,50056.0,41888.0,22196.0,241790.0,235745.0,37997.0,1201756.0,960916.0,9108.0,53710.0
"Vancouver (CMA), B.C.",First generation,"Total - Highest certificate, diploma or degree",Total - Age,Total - Gender,Median total income ($),31109.0,40904.0,30206.0,42836.0,34015.0,31289.0,39060.0,39802.0,47199.0,35844.0,33015.0,36080.0,34099.0,36972.0,32913.0
"Vancouver (CMA), B.C.",First generation,"Total - Highest certificate, diploma or degree",Total - Age,Total - Gender,Average total income ($),47276.0,48690.0,45173.0,47439.0,43703.0,41394.0,48641.0,50919.0,68786.0,48535.0,41896.0,50450.0,45915.0,46289.0,46721.0
"Vancouver (CMA), B.C.",First generation,"Total - Highest certificate, diploma or degree",Total - Age,Total - Gender,Median after-tax income ($),29530.0,38064.0,28385.0,38716.0,31823.0,29403.0,35860.0,36431.0,42275.0,33422.0,31170.0,33674.0,31890.0,33916.0,31081.0
"Vancouver (CMA), B.C.",First generation,"Total - Highest certificate, diploma or degree",Total - Age,Total - Gender,Median employment income ($),26881.0,37331.0,31754.0,40934.0,30850.0,27639.0,37149.0,40511.0,49423.0,34346.0,29381.0,35755.0,33777.0,36892.0,28961.0
"Vancouver (CMA), B.C.",First generation,"Total - Highest certificate, diploma or degree",Total - Age,Total - Gender,Average employment income ($),44598.0,44444.0,46676.0,44488.0,42678.0,39355.0,46931.0,49917.0,68544.0,46556.0,39437.0,49307.0,44883.0,45458.0,43827.0
"Vancouver (CMA), B.C.",First generation,"Total - Highest certificate, diploma or degree",Total - Age,Total - Gender,"Median wages, salaries and commissions ($)",30841.0,39558.0,36901.0,41681.0,33491.0,29773.0,39908.0,44335.0,53852.0,35587.0,32534.0,38939.0,36169.0,40770.0,32643.0
"Vancouver (CMA), B.C.",First generation,"Total - Highest certificate, diploma or degree",Total - Age,Men+,Total - Income statistics,8320.0,11815.0,160565.0,42365.0,4375.0,21795.0,20025.0,9840.0,119350.0,117185.0,16175.0,562340.0,443000.0,4085.0,26455.0
"Vancouver (CMA), B.C.",First generation,"Total - Highest certificate, diploma or degree",Total - Age,Men+,Median total income ($),34000.0,43200.0,32000.0,45200.0,42400.0,34400.0,44800.0,42000.0,55600.0,41200.0,36400.0,40800.0,37600.0,39200.0,35200.0
"Vancouver (CMA), B.C.",First generation,"Total - Highest certificate, diploma or degree",Total - Age,Men+,Average total income ($),54000.0,52100.0,50200.0,49680.0,57050.0,47240.0,56250.0,53550.0,83600.0,56000.0,46040.0,58800.0,52050.0,50000.0,52400.0
"Vancouver (CMA), B.C.",First generation,"Total - Highest certificate, diploma or degree",Total - Age,Men+,Median after-tax income ($),32400.0,39200.0,29800.0,40400.0,38400.0,32400.0,40800.0,38400.0,49200.0,37600.0,33200.0,37600.0,34800.0,36400.0,32800.0
"Vancouver (CMA), B.C.",First generation,"Total - Highest certificate, diploma or degree",Total - Age,Men+,Median employment income ($),30600.0,40800.0,36400.0,45200.0,45200.0,32800.0,45600.0,43600.0,58400.0,40400.0,37600.0,42400.0,39600.0,42000.0,33200.0
"Vancouver (CMA), B.C.",First generation,"Total - Highest certificate, diploma or degree",Total - Age,Men+,Average employment income ($),50440.0,48240.0,53300.0,48040.0,58900.0,45360.0,55150.0,53100.0,82900.0,53550.0,46400.0,58250.0,51800.0,48800.0,49760.0
"Vancouver (CMA), B.C.",First generation,"Total - Highest certificate, diploma or degree",Total - Age,Men+,"Median wages, salaries and commissions ($)",36400.0,42800.0,42400.0,45600.0,47600.0,35200.0,48400.0,47200.0,64000.0,42400.0,41200.0,46400.0,42800.0,44800.0,38400.0
"Vancouver (CMA), B.C.",First generation,"Total - Highest certificate, diploma or degree",Total - Age,Men+,Total - Income statistics,7961.0,11385.0,159803.0,41788.0,4137.0,21361.0,19552.0,9402.0,118457.0,116333.0,15723.0,560794.0,441759.0,3791.0,25981.0
"Vancouver (CMA), B.C.",First generation,"Total - Highest certificate, diploma or degree",Total - Age,Men+,Median total income ($),32513.0,41020.0,31674.0,44605.0,38734.0,33618.0,43496.0,40656.0,55034.0,40707.0,35219.0,40578.0,37378.0,36206.0,34540.0
"Vancouver (CMA), B.C.",First generation,"Total - Highest certificate, diploma or degree",Total - Age,Men+,Average total income ($),48460.0,50521.0,49344.0,49069.0,53811.0,45386.0,54763.0,51595.0,81726.0,54635.0,44482.0,58173.0,51500.0,47413.0,50995.0
"Vancouver (CMA), B.C.",First generation,"Total - Highest certificate, diploma or degree",Total - Age,Men+,Median after-tax income ($),31324.0,37662.0,29509.0,39976.0,36078.0,31838.0,39529.0,37284.0,48768.0,37250.0,32296.0,37431.0,34588.0,34322.0,32169.0
"Vancouver (CMA), B.C.",First generation,"Total - Highest certificate, diploma or degree",Total - Age,Men+,Median employment income ($),27667.0,38946.0,35650.0,44666.0,42002.0,30987.0,43604.0,41624.0,57561.0,39830.0,35889.0,42082.0,39193.0,36989.0,31570.0
"Vancouver (CMA), B.C.",First generation,"Total - Highest certificate, diploma or degree",Total - Age,Men+,Average employment income ($),47323.0,46346.0,52322.0,47364.0,55071.0,42855.0,53653.0,50920.0,80333.0,51931.0,44363.0,57566.0,51173.0,45663.0,48049.0
"Vancouver (CMA), B.C.",First generation,"Total - Highest certificate, diploma or degree",Total - Age,Men+,"Median wages, salaries and commissions ($)",32774.0,40152.0,41789.0,45026.0,44830.0,33469.0,46506.0,45000.0,62867.0,41756.0,39020.0,46107.0,42433.0,40278.0,36098.0
"Vancouver (CMA), B.C.",First generation,"Total - Highest certificate, diploma or degree",Total - Age,Men+,Total - Income statistics,8695.0,12261.0,161331.0,42950.0,4626.0,22237.0,20509.0,10298.0,120250.0,118044.0,16640.0,563890.0,444244.0,4402.0,26938.0
"Vancouver (CMA), B.C.",First generation,"Total - Highest certificate, diploma or degree",Total - Age,Men+,Median total income ($),35487.0,45380.0,32326.0,45795.0,46066.0,35182.0,46104.0,43344.0,56166.0,41693.0,37581.0,41022.0,37822.0,42194.0,35860.0
"Vancouver (CMA), B.C.",First generation,"Total - Highest certificate, diploma or degree",Total - Age,Men+,Average total income ($),59540.0,53679.0,51056.0,50291.0,60289.0,49094.0,57737.0,55505.0,85474.0,57365.0,47598.0,59427.0,52600.0,52587.0,53805.0
"Vancouver (CMA), B.C.",First generation,"Total - Highest certificate, diploma or degree",Total - Age,Men+,Median after-tax income ($),33476.0,40738.0,30091.0,40824.0,40722.0,32962.0,42071.0,39516.0,49632.0,37950.0,34104.0,37769.0,35012.0,38478.0,33431.0
"Vancouver (CMA), B.C.",First generation,"Total - Highest certificate, diploma or degree",Total - Age,Men+,Median employment income ($),33533.0,42654.0,37150.0,45734.0,48398.0,34613.0,47596.0,45576.0,59239.0,40970.0,39311.0,42718.0,40007.0,47011.0,34830.0
"Vancouver (CMA), B.C.",First generation,"Total - Highest certificate, diploma or degree",Total - Age,Men+,Average employment income ($),53557.0,50134.0,54278.0,48716.0,62729.0,47865.0,56647.0,55280.0,85467.0,55169.0,48437.0,58934.0,52427.0,51937.0,51471.0
"Vancouver (CMA), B.C.",First generation,"Total - Highest certificate, diploma or degree",Total - Age,Men+,"Median wages, salaries and commissions ($)",40026.0,45448.0,43011.0,46174.0,50370.0,36931.0,50294.0,49400.0,65133.0,43044.0,43380.0,46693.0,43167.0,49322.0,40702.0
"Vancouver (CMA), B.C.",First generation,"Total - Highest certificate, diploma or degree",Total - Age,Women+,Total - Income statistics,6865.0,10530.0,199330.0,60090.0,9770.0,27785.0,21175.0,11435.0,121245.0,117335.0,21050.0,637530.0,516285.0,4455.0,26460.0
"Vancouver (CMA), B.C.",First generation,"Total - Highest certificate, diploma or degree",Total - Age,Women+,Median total income ($),25200.0,36800.0,28400.0,40800.0,30400.0,28200.0,33200.0,35600.0,39200.0,31400.0,30800.0,32800.0,31400.0,31400.0,30000.0
"Vancouver (CMA), B.C.",First generation,"Total - Highest certificate, diploma or degree",Total - Age,Women+,Average total income ($),32040.0,42800.0,40240.0,45240.0,35880.0,35000.0,39520.0,46320.0,52250.0,39360.0,37200.0,42440.0,40160.0,39760.0,39160.0
"Vancouver (CMA), B.C.",First generation,"Total - Highest certificate, diploma or degree",Total - Age,Women+,Median after-tax income ($),24600.0,34400.0,27000.0,37200.0,28600.0,26800.0,31000.0,33200.0,36400.0,29600.0,29000.0,30600.0,29600.0,29800.0,28800.0
