unit_id,cluster,umap_x,umap_y
3969,2,1.1725595,6.515081
3970,20,3.5956128,9.742012
3971,2,1.1999545,11.220126
3972,3,1.8396453,4.5673084
3973,2,2.9858606,5.3993998
3974,2,2.9903884,5.4041085
3975,20,2.2533925,8.676115
3976,20,2.294316,7.6747866
3977,11,7.5483284,10.220082
3978,20,2.7026076,8.246802
3979,2,1.4037225,12.497982
3980,20,4.442938,6.3075585
3981,12,4.5101056,9.9224615
3982,2,2.3910363,11.398979
3983,2,5.1056976,8.975413
3984,2,3.5710979,12.772862
3985,23,-1.8001533,11.351867
3986,20,2.3670065,8.518642
3987,2,2.8157763,8.872544
3988,2,-2.7136085,12.838655
3989,12,4.4924235,10.173936
3990,12,4.3942647,12.563231
3991,2,4.771448,9.092495
3992,20,2.3490412,7.6058106
3993,20,-2.0909257,12.064971
3994,2,2.8964965,5.542522
3995,6,1.7042447,5.579763
3996,7,3.8333051,10.097244
3997,2,-0.03839544,8.254679
3998,6,1.8898565,9.172483
3999,2,1.5732025,8.727931
4000,4,-3.1338634,11.84353
4001,10,5.477743,9.893293
4002,2,1.674147,5.5605083
4003,7,1.296317,11.518302
4004,20,-0.34372604,11.258076
4005,20,2.6990926,9.399623
4006,13,1.7859992,11.611276
4007,22,-0.19577014,11.373538
4008,4,-1.7121685,13.398013
4009,13,-0.044395093,6.976019
4010,11,2.705636,9.886333
4011,2,2.975424,5.3985896
4012,20,2.421959,8.3644285
4013,2,-2.7585254,12.835801
4014,20,2.1893494,8.486606
4015,11,-1.22341,7.8809433
4016,3,2.0252779,4.8202143
4017,13,1.8063769,11.650391
4018,5,3.4850655,8.524921
4019,2,0.3777263,8.373056
4020,2,2.9860013,5.39883
4021,15,2.9507759,12.373784
4022,15,5.082391,11.767594
4023,17,2.9881742,5.394113
4024,2,5.634198,13.335446
4025,15,4.3796062,9.344595
4026,13,1.5067044,11.483106
4027,15,-3.1993556,11.885478
4028,2,4.14625,11.285092
4029,20,3.2260044,11.691749
4030,2,3.174114,8.173353
4031,12,4.9394126,11.797105
4032,2,2.6988828,9.772203
4033,2,6.5274687,7.7631474
4034,20,1.5762509,7.151871
4035,7,-1.5974715,6.551241
4036,2,4.715419,10.592589
4037,0,5.307723,6.5906963
4038,5,3.817667,8.480615
4039,11,1.6322894,13.002497
4040,5,3.7142937,8.243013
4041,11,0.88820726,7.918816
4042,3,5.608875,12.195714
4043,0,3.4575067,8.124942
4044,1,1.569145,6.3738465
4045,0,5.2886615,6.6206875
4046,15,-1.7370403,13.372407
4047,2,-2.664387,9.675703
4048,1,2.827701,7.1972847
4049,2,4.4123645,7.904476
4050,2,4.402593,7.876158
4051,2,2.2148116,10.025304
4052,0,5.2071533,6.659425
4053,10,1.6489826,10.249032
4054,1,7.4578223,10.296874
4055,0,1.7542465,15.265151
4056,10,5.387472,9.92639
4057,8,4.4985394,13.549824
4058,2,4.4202285,7.197807
4059,7,3.7651565,10.384152
4060,2,2.6535516,10.573448
4061,12,-0.084540255,9.358348
4062,2,1.1108283,11.149395
4063,16,-1.7614924,11.277443
4064,2,1.7721347,15.272378
4065,2,6.565583,7.744756
4066,22,3.0775735,7.469085
4067,14,0.05143883,6.381648
4068,0,-1.6635075,9.856183
4069,2,-0.047042415,8.255426
4070,2,0.7914878,5.877754
4071,2,2.6922424,9.851524
4072,7,3.485006,8.095589
4073,14,0.07388913,9.047685
4074,2,1.5991749,9.215276
4075,10,5.447643,9.928096
4076,2,0.48165643,8.579193
4077,2,0.4613369,8.813637
4078,2,3.5651698,9.177682
4079,10,1.7383205,13.520128
4080,5,4.2150855,8.012446
4081,5,3.783453,8.539354
4082,2,0.83331203,5.914627
4083,20,4.6141095,11.421326
4084,1,2.385276,6.79522
4085,2,1.7435209,6.537646
4086,13,3.6218402,10.318896
4087,15,3.538896,11.512016
4088,20,2.8073747,8.145776
4089,17,4.601797,11.394148
4090,12,4.359025,7.855515
4091,10,-0.3192173,11.385134
4092,16,4.821556,9.790636
4093,18,3.0236704,13.029812
4094,2,-0.38662672,5.760303
4095,2,2.1423757,9.7241125
4096,2,2.0591733,9.627465
4097,6,4.241905,12.875009
4098,15,0.5783443,5.0842166
4099,2,0.34349504,13.066524
4100,0,1.9062302,8.0147705
4101,11,2.5889673,8.516108
4102,2,4.222276,8.631131
4103,15,6.5142417,7.797148
4104,15,2.9557567,12.348886
4105,5,3.7309048,8.567878
4106,16,0.71229774,14.704845
4107,2,3.6218011,11.78048
4108,2,1.7629672,15.126099
4109,11,-1.2329712,7.877993
4110,0,0.96150523,10.346921
4111,0,4.488804,11.334859
4112,2,2.9206283,15.216448
4113,2,1.802435,4.814559
4114,18,-0.40394446,11.264873
4115,3,1.3560395,13.740798
4116,11,1.7700291,15.262492
4117,13,1.5473412,11.464044
4118,3,1.9517945,4.6498322
4119,2,4.432469,10.075694
4120,11,3.7342174,9.48951
4121,2,2.8788817,8.665025
4122,11,1.8708271,9.138214
4123,2,5.037832,7.8695498
4124,20,3.9404364,5.764604
4125,2,4.0791516,12.122195
4126,14,1.9536258,8.274379
4127,5,1.9123955,9.0218
4128,20,4.506912,9.68295
4129,2,5.0422797,10.95718
4130,11,3.54949,9.809708
4131,2,3.6280038,9.823784
4132,2,3.5750644,9.760712
4133,13,2.711925,11.824848
4134,2,1.0564427,13.021571
4135,2,2.1546037,10.986637
4136,2,2.326489,10.467441
4137,22,-0.36650404,11.438753
4138,13,3.4849062,9.202956
4139,15,-1.7425889,13.313164
4140,4,4.9264917,8.535388
4141,2,-0.021324627,8.275177
4142,15,1.6421171,14.126585
4143,14,0.99745464,13.251103
4144,2,2.686741,8.363357
4145,2,-0.29041457,7.8392015
4146,2,-0.02004737,7.1315856
4147,2,-2.0940306,12.060879
4148,2,2.116351,10.768748
4149,11,-0.63001716,8.676275
4150,2,3.267388,9.718513
4151,2,1.9067566,9.071694
4152,17,1.343364,8.447448
4153,2,-2.1083286,12.072129
4154,17,0.47939083,9.885291
4155,2,4.470188,10.089919
4156,2,3.0296824,9.19033
4157,11,0.16340068,9.649688
4158,20,-0.37440816,11.203165
4159,11,1.844673,9.782594
4160,7,4.3034706,9.949865
4161,2,2.745664,8.967933
4162,2,4.4796615,10.179767
4163,1,0.003616133,7.149426
4164,13,-1.6872761,13.449321
4165,2,4.432477,7.8912225
4166,5,2.9381928,9.460327
4167,2,3.1551504,9.933682
4168,2,2.9547696,15.176381
4169,7,4.715832,8.354793
4170,2,0.8412642,13.209291
4171,2,1.3785701,9.288696
4172,1,2.2051654,6.92544
4173,2,1.154367,6.4870853
4174,2,1.6754738,5.567599
4175,11,0.0059951944,11.58711
4176,11,-0.25919634,10.400114
4177,2,3.2408426,9.886806
4178,2,3.2928476,9.9289465
4179,12,4.3840075,8.71562
4180,1,2.3502033,6.8427234
4181,2,-0.40185797,4.698479
4182,2,4.458461,6.3410068
4183,2,4.6864014,10.614085
4184,2,-3.1631098,11.899302
4185,2,0.44420192,7.6502504
4186,2,3.0801444,8.8323965
4187,11,1.8204087,9.834569
4188,14,2.0234704,9.659548
4189,2,-0.006547637,7.1672673
4190,0,4.5544276,11.412578
4191,2,2.8584788,8.838209
4192,13,4.1059065,14.377729
4193,2,4.457985,10.144723
4194,2,2.3520844,11.861056
4195,2,4.353517,10.18999
4196,15,1.6526577,13.591687
4197,0,5.287827,6.6025696
4198,2,1.1701916,11.183158
4199,2,4.4121256,10.0765295
4200,3,4.2330046,11.524255
4201,2,1.2375574,11.195034
4202,2,4.190204,10.301197
4203,2,3.9765112,10.637529
4204,11,2.12176,9.756993
4205,2,3.2127795,9.998262
4206,20,2.205784,8.674574
4207,2,2.518484,10.338141
4208,11,0.50394654,10.516527
4209,2,0.63660747,5.167117
4210,14,3.544754,11.118686
4211,2,1.9563812,9.039529
4212,2,4.531771,10.112569
4213,19,1.6023107,14.143426
4214,11,-0.4246547,12.249114
4215,2,4.248274,9.993757
4216,1,2.7043116,5.9784718
4217,2,-1.6947328,13.44693
4218,19,2.4635696,11.410955
4219,3,5.8910995,12.296218
4220,2,4.9842896,10.907703
4221,8,2.873178,6.4892597
4222,2,4.0764437,14.384955
4223,19,4.6033273,10.108192
4224,12,4.516391,9.972082
4225,2,2.6883883,9.387577
4226,15,5.0068045,11.827234
4227,5,0.62803656,6.8844337
4228,2,3.8564725,9.587994
4229,2,4.480213,10.135553
4230,0,4.51876,10.170502
4231,15,-1.7067801,13.441657
4232,12,6.685219,12.506785
4233,19,5.823144,11.378421
4234,16,-0.39844698,12.961289
4235,2,0.027148124,10.015323
4236,7,5.8106546,11.334621
4237,19,0.038881946,9.959946
4238,2,2.0754814,9.686732
4239,19,1.9939322,4.6597724
4240,15,-1.7183661,13.444918
4241,2,-1.7018697,13.448932
4242,3,1.87235,4.5343328
4243,12,-1.0576316,11.320265
4244,2,3.7029116,11.694243
4245,3,0.7175127,14.724932
4246,1,4.042615,9.88626
4247,15,3.4475687,11.868474
4248,2,-2.138873,8.5837555
4249,5,3.7694304,8.589206
4250,9,-1.5078175,9.943254
4251,2,-1.7727196,9.904043
4252,19,3.6583211,10.365456
4253,19,3.4043334,9.606125
4254,17,-1.1365308,12.354744
4255,11,4.0968714,14.404869
4256,2,3.5931592,12.407564
4257,2,0.110546015,6.511452
4258,2,1.5509119,7.4010615
4259,2,1.1610944,6.6308255
4260,2,1.6668718,5.5612206
4261,2,4.067424,14.384542
4262,2,1.617058,12.966667
4263,4,5.6263776,8.607014
4264,4,6.047187,8.827865
4265,12,1.6944562,13.51443
4266,23,0.5395211,9.387986
4267,12,-0.09740061,9.377139
4268,21,-0.1210989,9.78168
4269,11,0.53700787,11.418756
4270,0,0.049875442,10.003211
4271,2,0.5121587,6.813611
4272,18,2.995876,13.028426
4273,19,4.1173253,14.429214
4274,11,-0.8225193,10.503156
4275,12,6.6465254,12.499753
4276,0,0.58768445,6.88248
4277,21,-2.145693,7.3155665
4278,19,1.6488309,13.538072
4279,12,1.6038673,10.198671
4280,11,0.67323685,9.230586
4281,2,0.007307905,9.073232
4282,15,1.4597676,7.12993
4283,11,-0.10143033,10.005129
4284,19,2.9578812,13.949709
4285,11,0.4156513,9.990597
4286,16,-0.40009442,12.966798
4287,2,1.4006174,12.495704
4288,2,0.75622183,14.681059
4289,11,0.502053,9.950489
4290,15,2.719352,12.420933
4291,2,0.11344693,4.3528957
4292,18,3.9761164,14.315711
4293,2,-0.567793,6.2819676
4294,21,-1.9696289,7.2542815
4295,11,2.5589533,11.905968
4296,0,1.1940109,6.9289255
4297,16,-0.1589453,12.491863
4298,22,1.3805112,11.843104
4299,11,2.542577,10.936303
4300,6,4.599319,9.645503
4301,2,1.8709376,9.632991
4302,16,2.6724696,10.932646
4303,11,2.588165,10.973496
4304,0,5.247461,6.6710668
4305,11,0.6806804,9.0120125
4306,16,2.2049658,12.721972
4307,2,1.4340472,12.488852
4308,12,2.4827232,13.287208
4309,21,-2.1899514,7.2331033
4310,2,1.4647553,9.59628
4311,21,-2.2021406,7.2470565
4312,2,3.9906428,5.886085
4313,14,5.507573,7.719383
4314,19,1.6680962,13.559011
4315,11,2.1846712,12.677176
4316,2,0.094406955,11.862301
4317,11,-0.5051417,8.950128
4318,2,0.02028917,9.06246
4319,16,2.6451616,10.955525
4320,2,3.923214,10.62013
4321,2,3.6415508,11.749432
4322,2,3.9359982,10.691395
4323,2,4.55866,11.44502
4324,0,2.800128,8.656741
4325,2,1.6831744,5.544208
4326,2,-1.8954972,9.863014
4327,2,2.2488794,10.73286
4328,1,2.4909303,6.935532
4329,2,1.572102,5.6193776
4330,14,3.2349024,11.25558
4331,19,1.5670671,14.134397
4332,11,-0.3164509,14.063718
4333,11,0.12936676,10.287277
4334,19,4.004924,11.567463
4335,0,-2.1082737,8.544429
4336,2,7.852292,8.825053
4337,17,-0.1534897,7.796804
4338,11,-0.12991191,8.172166
4339,2,-1.7655073,11.323126
4340,2,-0.5914791,6.5253773
4341,11,2.6573284,10.530651
4342,19,1.6344092,14.15697
4343,19,1.4784536,9.146155
4344,11,1.462992,8.19866
4345,18,2.9983172,11.162236
4346,3,1.832341,4.868761
4347,4,6.027269,8.760054
4348,2,2.0148757,12.151338
4349,2,-1.8630944,9.90278
4350,17,0.97771084,11.956603
4351,4,5.696567,8.680518
4352,2,0.8191475,8.9136715
4353,15,5.344913,11.192778
4354,11,1.904012,9.037231
4355,2,0.95722365,13.237974
4356,2,0.8817663,10.498123
4357,18,0.39355066,12.301091
4358,18,3.0287564,13.078724
4359,2,0.72940356,9.087111
4360,11,1.4629056,8.032803
4361,6,4.263473,12.871395
4362,12,4.793177,12.391946
4363,10,5.306517,9.918309
4364,0,4.975625,11.737895
4365,19,1.4535121,13.979964
4366,19,2.3510838,11.159057
4367,22,-0.4206645,10.807601
4368,11,1.9741776,8.60624
4369,19,2.4921756,11.410161
4370,11,0.8759103,14.561143
4371,15,3.0200791,12.46203
4372,11,5.231921,14.019174
4373,1,-1.2011677,7.8612227
4374,2,2.9552798,11.586083
4375,0,4.4216924,13.683109
4376,0,2.120073,8.414148
4377,11,0.28596324,10.325939
4378,11,5.8430405,11.332461
4379,11,3.1470935,9.237305
4380,11,3.099435,9.305703
4381,11,1.95844,8.605128
4382,1,4.108067,14.411139
4383,19,2.5676932,9.268503
4384,11,1.9861679,8.57534
4385,16,1.4887888,5.733647
4386,18,3.2454698,11.9529085
4387,11,3.0965416,9.190946
4388,21,-2.2018993,7.2500486
4389,19,4.0866823,14.369977
4390,2,2.636801,9.995794
4391,6,4.261142,12.885696
4392,6,4.2324386,12.877244
4393,2,4.4219437,7.1819234
4394,19,1.5380869,14.12405
4395,19,4.358381,10.106037
4396,2,2.463902,10.161382
4397,18,3.1421626,13.340304
4398,18,3.0445838,13.030814
4399,19,2.5073118,11.436177
4400,1,-1.489182,8.586615
4401,18,1.3385957,9.930881
4402,12,6.71266,12.508652
4403,15,2.8416324,12.024034
4404,2,-0.6912811,7.2004538
4405,19,4.5443363,11.333872
4406,17,0.9994674,11.963006
4407,12,2.8493469,9.056812
4408,0,3.847,6.682112
4409,17,1.4200389,10.3265085
4410,19,2.387087,11.273865
4411,11,2.9353876,10.393112
4412,2,1.5441127,9.302437
4413,7,0.81918097,14.649006
4414,19,1.7945758,6.248083
4415,2,1.7802211,15.292932
4416,16,3.6635132,10.340779
4417,15,2.9911578,8.140529
4418,6,1.6219779,10.66029
4419,2,-2.7459493,12.820747
4420,2,2.4085407,9.355221
4421,23,-2.746479,12.8244295
4422,15,2.9485266,12.378701
4423,23,-1.0431917,11.239534
4424,11,0.9759845,13.221311
4425,2,3.7758932,10.032422
4426,23,-2.6637952,9.681186
4427,2,-2.9674509,12.344725
4428,11,2.32713,10.270566
4429,11,0.7427959,9.51236
4430,23,1.2352872,11.522638
4431,2,2.0788064,9.913215
4432,23,1.1317049,9.825285
4433,23,-0.07445557,10.753819
4434,2,1.1332048,11.489102
4435,11,-1.1966728,12.416443
4436,2,4.8363414,8.438543
4437,8,0.69705766,10.919748
4438,2,-0.07594278,4.096078
4439,2,3.8346221,6.659257
4440,11,0.5549736,12.698318
4441,23,1.7621955,10.651453
4442,0,2.0696223,11.165853
4443,2,4.5420856,9.7053175
4444,2,1.6762816,10.453961
4445,2,2.5420408,10.494544
4446,19,1.5367967,10.405274
4447,2,1.4585,10.391875
4448,8,-3.16545,11.877781
4449,2,-1.2172904,12.448872
4450,18,-2.1334262,8.558771
4451,0,5.325856,6.5955844
4452,8,2.8865924,8.217822
4453,23,-2.223013,8.707136
4454,0,3.4149866,10.605242
4455,4,6.087347,8.787481
4456,11,0.28177893,8.958099
4457,23,-3.0563538,11.44271
4458,2,5.188205,8.895219
4459,5,3.8077323,8.400686
4460,11,0.9722688,13.232543
4461,6,4.2603188,12.880354
4462,2,2.5709891,9.058575
4463,16,1.8626373,8.011109
4464,2,1.9377635,11.045307
4465,2,4.9400053,7.6288767
4466,2,3.147751,10.31067
4467,19,2.4871428,11.463464
4468,2,1.3394647,10.823794
4469,2,3.134926,12.846928
4470,1,4.189387,12.843079
4471,23,2.544584,11.875467
4472,16,-0.40425473,12.973078
4473,11,-2.119339,8.54519
4474,2,-0.48267728,8.175793
4475,12,-1.1898534,7.906299
4476,12,1.5735737,10.61669
4477,11,0.4057181,7.647686
4478,2,3.2313075,11.866269
4479,11,0.3772557,13.563696
4480,2,1.4196893,10.407396
4481,0,3.5420308,11.839253
4482,2,-0.8381417,10.4536705
4483,0,2.9963713,11.829597
4484,7,-1.6139154,6.4753795
4485,2,3.9218612,11.51966
4486,2,3.0302486,11.672134
4487,0,3.0682719,11.764366
4488,2,3.736536,11.40137
4489,12,3.8234057,6.646748
4490,17,3.5736034,11.806059
4491,17,2.4038973,13.266323
4492,2,2.5948749,7.9292417
4493,2,1.8966695,11.035945
4494,11,2.6347215,10.941855
4495,17,0.9793041,11.974057
4496,2,3.5178483,7.575043
4497,18,2.5567126,12.690458
4498,6,0.73300546,14.692891
4499,2,3.529449,10.00242
4500,2,3.7235415,6.3435116
4501,11,0.5887388,9.404048
4502,13,1.7894721,11.503737
4503,11,0.4559968,9.274216
4504,2,4.531402,10.234544
4505,12,4.0904713,10.026791
4506,17,-2.1144354,8.519197
4507,2,3.6185126,11.7785635
4508,2,3.0568187,11.256941
4509,0,5.2733912,6.6178513
4510,19,-2.1323934,12.114172
4511,10,5.391407,9.893684
4512,2,1.6888423,10.897929
4513,12,3.1329677,11.750211
4514,2,2.7734776,8.340884
4515,11,0.17140156,10.750087
4516,21,-2.2144067,7.2175407
4517,11,1.237151,10.880573
4518,12,0.11219953,7.101766
4519,16,-1.1234252,8.643536
4520,12,1.4752026,11.149103
4521,2,2.9519012,8.814815
4522,19,1.667008,11.073277
4523,23,-0.3101332,11.782709
4524,23,-0.54800606,9.44091
4525,2,3.9785554,10.607911
4526,23,-0.44277874,11.7330475
4527,16,0.72129935,9.499763
4528,13,6.1811576,9.647471
4529,8,0.06937283,11.329573
4530,2,1.9543535,11.014214
4531,0,1.0021677,8.198051
4532,2,1.4214929,13.854574
4533,13,1.7405167,11.656735
4534,8,0.054073848,8.762596
4535,6,-0.030856898,9.586223
4536,2,3.5335746,9.347137
4537,11,0.19762059,10.97123
4538,18,2.5777018,13.229999
4539,1,0.08702846,9.949335
4540,2,2.2038727,7.87811
4541,11,0.64291173,10.884522
4542,8,-0.30430278,10.300756
4543,11,1.7248873,10.522668
4544,20,0.01461324,9.790825
4545,2,3.2613015,9.873551
4546,8,-1.1351023,12.448121
4547,2,5.8688016,11.359604
4548,11,4.2751493,8.267799
4549,8,0.12119439,11.126414
4550,1,-0.017995741,7.104765
4551,4,4.642812,9.684869
4552,23,-0.80875474,10.430374
4553,11,-0.020373708,7.121907
4554,2,-1.5155407,8.591995
4555,11,-1.2190663,7.887729
4556,16,0.51431745,10.486516
4557,11,1.9318058,9.716464
4558,18,-1.0570581,11.297996
4559,2,4.404874,13.693337
4560,0,4.368694,13.814399
4561,14,-1.159665,11.690321
4562,14,4.406917,13.684852
4563,2,0.77043915,7.323825
4564,2,-0.32064098,14.07349
4565,11,-1.227891,7.876043
4566,0,5.2917776,6.564555
4567,19,4.409048,13.673867
4568,18,-0.056661393,4.076318
4569,11,0.5635962,12.563841
4570,18,0.8011063,14.6558895
4571,2,3.1296105,7.4130635
4572,1,2.7941632,8.57679
4573,2,2.9872615,13.954176
4574,3,1.823777,4.6379805
4575,0,0.9317271,10.700458
4576,12,6.7004895,12.533263
4577,2,-0.5746433,7.2829814
4578,1,1.9174957,8.042388
4579,2,-0.48385042,4.7407737
4580,2,2.4079585,10.231012
4581,2,4.436558,6.263097
4582,11,2.6131809,10.975863
4583,11,0.21997914,8.365587
4584,23,-1.016048,12.007735
4585,2,4.3187447,14.268391
4586,12,5.0013056,10.903663
4587,8,-1.1815062,12.440617
4588,11,3.0071535,13.92643
4589,8,0.18114126,11.151801
4590,12,6.6655593,12.492401
4591,2,5.336205,8.967029
4592,19,4.449053,13.737536
4593,2,4.065212,14.37248
4594,2,0.86732084,8.909953
4595,2,2.6913943,10.379958
4596,2,4.0968356,14.383135
4597,11,1.1078315,11.352101
4598,4,6.0795703,8.797584
4599,11,2.1280775,10.125259
4600,2,4.0905805,14.400756
4601,2,1.5037127,8.486834
4602,1,5.2496996,14.048068
4603,23,0.0005948306,10.66138
4604,0,4.360552,13.699916
4605,2,4.021616,10.621226
4606,2,2.9751956,11.065315
4607,2,0.3770285,13.571497
4608,2,1.6324924,10.181648
4609,8,3.9033558,14.261685
4610,11,0.66692007,9.512267
4611,8,0.7678092,7.3346925
4612,14,0.75485736,6.068914
4613,0,0.82568985,6.0882273
4614,11,3.3899522,9.191882
4615,7,2.2326097,12.706192
4616,11,1.6436405,9.245098
4617,4,7.4483337,10.31358
4618,13,1.7809523,11.58589
4619,7,4.4543834,10.875083
4620,8,0.13853319,11.149001
4621,0,-0.43041173,11.291056
4622,11,0.6347587,12.41108
4623,21,0.5260491,6.865814
4624,2,0.38530794,8.866635
4625,11,-0.65303195,8.695299
4626,19,2.864301,11.648036
4627,11,1.9018226,8.541723
4628,13,1.7751836,11.643131
4629,12,6.6841908,12.504214
4630,0,5.346676,6.57854
4631,11,-0.6686235,8.654502
4632,11,2.696867,8.35558
4633,13,1.5937172,11.572588
4634,2,4.3363705,10.05175
4635,11,4.4665313,10.185684
4636,2,2.4450526,10.302443
4637,10,-0.11406726,9.05621
4638,0,-0.6726507,7.2248282
4639,1,2.3588724,6.8408456
4640,11,-0.24252279,7.4424624
4641,2,3.5874496,12.420294
4642,2,-1.7031121,13.416131
4643,2,-1.7375524,13.446185
4644,11,0.02231932,11.54549
4645,11,0.7030294,9.753393
4646,11,3.2683775,11.908092
4647,11,-1.6918397,9.9405775
4648,11,3.1780412,8.903551
4649,2,3.2184017,8.854723
4650,11,1.0304989,9.877431
4651,10,2.463315,13.228303
4652,6,4.269803,12.879458
4653,18,3.1996531,13.377259
4654,11,-0.5002278,8.048864
4655,2,4.4130774,7.929387
4656,2,0.68928117,14.739991
4657,0,4.582872,13.512777
4658,2,4.5738697,9.678517
4659,9,-1.3984199,9.985053
4660,12,3.2201488,9.225946
4661,2,-2.0814333,12.093927
4662,9,-1.327761,9.70449
4663,22,-2.8194602,11.018882
4664,23,-1.1602087,11.674349
4665,19,5.562838,13.264519
4666,23,-0.34597248,9.729479
4667,9,-2.2353728,11.05633
4668,17,2.8593345,15.2102785
4669,14,1.5640982,9.321066
4670,2,1.1980664,8.742053
4671,11,0.8762092,8.923103
4672,2,1.410705,12.491092
4673,23,6.732379,9.881047
4674,23,-2.01267,9.306561
4675,8,0.8869718,13.1448145
4676,11,1.64766,10.770426
4677,2,2.0163162,9.659302
4678,21,-2.152134,7.262945
4679,11,1.1788429,10.8384285
4680,23,-0.74072564,10.196316
4681,4,6.032088,8.873701
4682,11,-0.33493632,10.058188
4683,23,-1.0162315,10.066729
4684,11,-0.13586546,9.892762
4685,11,0.289003,9.653222
4686,11,-0.7066259,10.425225
4687,4,6.08081,8.842531
4688,8,0.2754864,11.161525
4689,2,0.5592345,6.8718143
4690,23,-0.45768544,11.995436
4691,2,1.5103785,10.268064
4692,2,4.0786533,8.756927
4693,11,1.4155678,11.355549
4694,9,0.38028565,12.26614
4695,9,-0.35612336,12.200143
4696,2,-0.20669332,10.269418
4697,2,4.660792,9.647293
4698,23,-0.77598876,10.504024
4699,11,1.4182539,8.385329
4700,2,0.9660134,13.207521
4701,12,-0.19557248,11.509235
4702,8,0.23381256,11.269089
4703,8,0.17435041,11.173748
4704,8,0.36520973,11.990945
4705,16,1.9163537,7.956609
4706,11,0.08418458,12.369229
4707,11,0.3410429,9.037953
4708,2,-0.6276809,6.3619576
4709,15,5.5420704,13.252637
4710,8,0.18279566,11.093974
4711,12,1.261939,8.902899
4712,17,0.87756866,11.778324
4713,2,0.8583399,5.8604302
4714,12,1.7119129,5.575444
4715,8,3.4312923,9.277292
4716,0,5.3038054,6.58374
4717,2,1.6666448,13.513784
4718,6,3.3415086,6.854764
4719,2,2.202614,12.436887
4720,21,4.3905864,7.9510007
4721,2,0.7423052,10.895796
4722,8,-0.15831202,11.313472
4723,10,4.811469,12.336744
4724,0,-1.1972187,12.44722
4725,8,0.4324761,13.589572
4726,2,0.8580779,12.419793
4727,2,3.977593,5.7222495
4728,0,1.1936816,6.4907618
4729,1,2.3415139,6.815939
4730,11,-0.1012688,10.294306
4731,2,1.4198551,12.517483
4732,2,2.4307172,10.180896
4733,0,5.2906837,6.576105
4734,2,1.6668065,6.2748375
4735,8,-0.5554122,10.714776
4736,8,0.24130821,11.160239
4737,2,-1.7067026,13.431721
4738,11,0.63468486,8.017774
4739,11,-0.696682,10.401728
4740,8,2.4383173,9.293433
4741,2,3.1758657,10.021654
4742,2,-1.1987499,12.421731
4743,8,-0.22406644,11.372486
4744,8,-0.7614063,10.524983
4745,11,3.6403532,12.889948
4746,4,6.161589,8.7525835
4747,11,3.5688944,9.050821
4748,8,-0.1486655,10.693798
4749,8,0.5792692,6.8841834
4750,11,5.236609,14.027291
4751,2,3.4585893,8.04498
4752,4,4.3682284,7.8842406
4753,1,5.5054703,7.717961
4754,1,0.82684636,9.382962
4755,14,3.4423995,11.174714
4756,11,-1.1875187,7.8478537
4757,11,2.2016597,12.63033
4758,0,1.656654,5.5844784
4759,11,0.72534764,12.765147
4760,2,0.5711464,12.732625
4761,18,3.2307084,13.325119
4762,2,2.9754064,9.932619
4763,23,0.34861863,9.802273
4764,2,0.9180365,10.474616
4765,2,0.4682243,9.816499
4766,2,1.4457624,9.204369
4767,2,2.025601,9.940443
4768,2,4.4491644,6.2776237
4769,14,3.5094943,11.127719
4770,2,1.6700376,13.499757
4771,1,2.3355634,6.881541
4772,0,1.4340123,9.336429
4773,2,1.2085462,6.9561963
4774,13,3.5858605,11.805375
4775,6,3.5162756,6.875871
4776,11,0.5742763,10.157122
4777,5,1.5152314,9.537075
4778,2,4.782552,13.229432
4779,2,4.4041963,6.3046474
4780,2,6.7752643,9.915653
4781,11,-0.86251885,10.323963
4782,16,-0.4008011,12.957979
4783,16,-0.39591333,12.936334
4784,23,-0.3039676,11.817271
4785,2,0.6090891,12.689796
4786,16,5.239854,14.048305
4787,13,1.5245339,10.601138
4788,3,1.5362576,9.635804
4789,13,1.7728761,11.076974
4790,12,1.3077576,11.516977
4791,21,0.47998932,7.9392476
4792,2,-2.7713463,12.827159
4793,19,2.4145226,11.605298
4794,11,-0.49381453,9.081495
4795,4,2.100236,10.798531
4796,4,-0.0602195,4.1012597
4797,8,0.0026009514,7.635158
4798,11,0.3015432,10.889285
4799,4,1.608319,10.194714
4800,11,1.1562245,9.939113
4801,11,-0.17166236,7.8578773
4802,8,-0.7533634,10.237271
4803,0,5.3158245,6.5460467
4804,2,0.96794575,13.225387
4805,11,2.395658,10.504755
4806,2,4.383395,7.885272
4807,11,-0.18138687,7.8102994
4808,2,2.0841222,10.822077
4809,2,2.0004282,8.63726
4810,11,3.6585314,12.886311
4811,16,1.5764141,8.6464405
4812,2,4.400333,8.016728
4813,8,0.7960846,12.339993
4814,8,2.3462148,9.145079
4815,12,6.683496,12.54223
4816,12,0.9630951,13.293789
4817,0,3.9490488,6.9031415
4818,1,0.72170275,14.692861
4819,2,0.5627519,6.8515606
4820,10,4.043619,9.8648615
4821,12,0.9825236,13.273283
4822,0,4.0043383,9.859318
4823,8,0.15778752,11.170637
4824,2,2.987342,13.947715
4825,20,6.124226,9.683018
4826,11,1.1857249,11.71763
4827,2,2.7697954,10.5128565
4828,7,4.429481,10.875221
4829,2,2.3470457,7.5265107
4830,2,1.6652282,13.533589
4831,11,1.171329,9.897879
4832,2,7.510599,10.231917
4833,2,0.9619196,10.5402975
4834,4,4.1036253,8.604831
4835,5,2.7414386,8.512047
